TechCSV1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#separator;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#multiwellfile;;;;;;;;;;;;;;;;;;;;;;;;;;;;
yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#DatasetType;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ContinuFile;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#VariableType;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wellname;datasetname;Variable;Variable;Variable;Variable;;;;Variable;Variable;Variable;Variable;;;;;;;;;;;;;;;;
#VariableName;;m;ohm * m;gAPI;g / cm3;mc sec / m;mc sec / m;mc sec / m;mm;m3/m3;v/v;mD;;;;;;;;;;;;;;;;
wellName;datasetName;DEPTH;RESISTIVITY;GAMMA RAY;DENSITY LOG;SONIC LOG P-WAVE;SONIC LOG S- WAVE;SONIC LOG;CALIPER;NEUTRON LOG;TOTAL POROSITY ;TOTAL PERMEABILIITY;;;;;;;;;;;;;;;;
171;171;-2685,169452;5,6356;121,302;2,5167;;;;0,2239;0,2609;0,1395;0,01;;;;;;;;;;;;;;;;
171;171;-2685,134156;5,6604;121,7481;2,5227;;;;0,2257;0,2637;0,1396;0,01;;;;;;;;;;;;;;;;
171;171;-2685,098861;5,6878;121,5112;2,5292;;;;0,2288;0,2666;0,1394;0,01;;;;;;;;;;;;;;;;
171;171;-2685,063565;5,7157;121,0192;2,5298;;;;0,2298;0,2751;0,1398;0,01;;;;;;;;;;;;;;;;
171;171;-2685,02827;5,7505;118,062;2,5353;;;;0,2276;0,2759;0,1403;0,01;;;;;;;;;;;;;;;;
171;171;-2684,992974;5,7836;114,6846;2,5394;;;;0,2246;0,274;0,141;0,01;;;;;;;;;;;;;;;;
171;171;-2684,957678;5,7908;115,3599;2,5233;;;;0,2257;0,2771;0,1431;0,01;;;;;;;;;;;;;;;;
171;171;-2684,922383;5,8031;115,1217;2,5198;;;;0,2257;0,2765;0,145;0,01;;;;;;;;;;;;;;;;
171;171;-2684,887087;5,8174;114,6093;2,5218;;;;0,2251;0,2747;0,147;0,01;;;;;;;;;;;;;;;;
171;171;-2684,851792;5,8235;116,2234;2,5093;;;;0,2247;0,2806;0,1492;0,01;;;;;;;;;;;;;;;;
171;171;-2684,816496;5,8363;117,0026;2,5012;;;;0,2236;0,282;0,1519;0,01;;;;;;;;;;;;;;;;
171;171;-2684,7812;5,8541;117,2737;2,4962;;;;0,2221;0,2805;0,1548;0,01;;;;;;;;;;;;;;;;
171;171;-2684,745905;5,8737;118,9815;2,4924;;;;0,2228;0,2877;0,1565;0,01;;;;;;;;;;;;;;;;
171;171;-2684,710609;5,8946;120,972;2,4942;;;;0,2228;0,2935;0,1574;0,01;;;;;;;;;;;;;;;;
171;171;-2684,675314;5,9169;123,1945;2,501;;;;0,2224;0,2979;0,1576;0,01;;;;;;;;;;;;;;;;
171;171;-2684,639522;5,9464;124,0338;2,5061;;;;0,2245;0,2999;0,1553;0,01;;;;;;;;;;;;;;;;
171;171;-2684,601746;5,9731;124,5464;2,5147;;;;0,2252;0,2951;0,1516;0,01;;;;;;;;;;;;;;;;
171;171;-2684,56397;5,9967;124,7211;2,5269;;;;0,2242;0,2834;0,1462;0,01;;;;;;;;;;;;;;;;
171;171;-2684,526194;6,0306;124,8874;2,5336;;;;0,224;0,2758;0,1404;0,01;;;;;;;;;;;;;;;;
171;171;-2684,488418;6,0695;124,6762;2,5388;;;;0,224;0,2685;0,1353;0,01;;;;;;;;;;;;;;;;
171;171;-2684,450642;6,1142;123,9836;2,5423;;;;0,2241;0,2612;0,1313;0,01;;;;;;;;;;;;;;;;
171;171;-2684,412866;6,1317;123,2384;2,5515;;;;0,2243;0,2596;0,1286;0,01;;;;;;;;;;;;;;;;
171;171;-2684,37509;6,1461;121,5705;2,5533;;;;0,224;0,2586;0,1273;0,01;;;;;;;;;;;;;;;;
171;171;-2684,337314;6,1597;118,4962;2,5428;;;;0,2229;0,2575;0,128;0,01;;;;;;;;;;;;;;;;
171;171;-2684,299538;6,1726;116,8036;2,5403;;;;0,222;0,253;0,1293;0,01;;;;;;;;;;;;;;;;
171;171;-2684,261763;6,1799;114,6479;2,5356;;;;0,2218;0,2479;0,1305;0,0101;;;;;;;;;;;;;;;;
171;171;-2684,223987;6,1766;111,2223;2,5246;;;;0,2228;0,2429;0,1313;0,0104;;;;;;;;;;;;;;;;
171;171;-2684,186211;6,1649;110,2949;2,5247;;;;0,2232;0,2344;0,1307;0,0118;;;;;;;;;;;;;;;;
171;171;-2684,148435;6,1534;109,5425;2,5263;;;;0,2232;0,2276;0,1295;0,0132;;;;;;;;;;;;;;;;
171;171;-2684,110659;6,147;107,8837;2,5257;;;;0,223;0,2266;0,1278;0,0142;;;;;;;;;;;;;;;;
171;171;-2684,072883;6,152;107,991;2,5327;;;;0,2233;0,2261;0,1259;0,0129;;;;;;;;;;;;;;;;
171;171;-2684,035107;6,1644;108,6915;2,5416;;;;0,2239;0,2264;0,1239;0,0112;;;;;;;;;;;;;;;;
171;171;-2683,997331;6,1896;109,6036;2,5496;;;;0,2252;0,2285;0,122;0,0103;;;;;;;;;;;;;;;;
171;171;-2683,959555;6,2032;109,3646;2,5531;;;;0,2253;0,2393;0,123;0,01;;;;;;;;;;;;;;;;
171;171;-2683,921779;6,2163;109,0041;2,5527;;;;0,2249;0,2513;0,1254;0,01;;;;;;;;;;;;;;;;
171;171;-2683,884003;6,2456;109,911;2,5437;;;;0,2245;0,255;0,1296;0,01;;;;;;;;;;;;;;;;
171;171;-2683,846227;6,2822;108,9503;2,5376;;;;0,2238;0,2595;0,1329;0,01;;;;;;;;;;;;;;;;
171;171;-2683,808451;6,3189;107,578;2,534;;;;0,2231;0,2617;0,135;0,01;;;;;;;;;;;;;;;;
171;171;-2683,770675;6,3356;108,9101;2,5375;;;;0,2235;0,2495;0,1338;0,01;;;;;;;;;;;;;;;;
171;171;-2683,732899;6,3583;109,3421;2,5366;;;;0,2232;0,2475;0,1327;0,01;;;;;;;;;;;;;;;;
171;171;-2683,695123;6,3843;109,3572;2,5334;;;;0,2225;0,2509;0,1319;0,01;;;;;;;;;;;;;;;;
171;171;-2683,657347;6,4084;110,37;2,5327;;;;0,2219;0,2484;0,1326;0,01;;;;;;;;;;;;;;;;
171;171;-2683,619572;6,4335;112,381;2,5283;;;;0,2224;0,2498;0,1335;0,01;;;;;;;;;;;;;;;;
171;171;-2683,581796;6,459;114,903;2,5218;;;;0,2236;0,2534;0,1344;0,01;;;;;;;;;;;;;;;;
171;171;-2683,54402;6,4797;114,0525;2,5228;;;;0,2249;0,2482;0,1346;0,01;;;;;;;;;;;;;;;;
171;171;-2683,506244;6,496;115,0747;2,5235;;;;0,2253;0,2473;0,1344;0,01;;;;;;;;;;;;;;;;
171;171;-2683,468468;6,5084;117,722;2,5241;;;;0,225;0,2501;0,1337;0,01;;;;;;;;;;;;;;;;
171;171;-2683,430692;6,5183;117,6758;2,5261;;;;0,2249;0,2511;0,1337;0,01;;;;;;;;;;;;;;;;
171;171;-2683,392916;6,523;118,6985;2,5255;;;;0,2245;0,2535;0,1341;0,01;;;;;;;;;;;;;;;;
171;171;-2683,35514;6,5223;120,8656;2,522;;;;0,2238;0,2574;0,1349;0,01;;;;;;;;;;;;;;;;
171;171;-2683,317364;6,5208;121,2958;2,5225;;;;0,2239;0,258;0,1355;0,01;;;;;;;;;;;;;;;;
171;171;-2683,279588;6,5151;122,0234;2,5218;;;;0,2239;0,2579;0,1357;0,01;;;;;;;;;;;;;;;;
171;171;-2683,241812;6,5041;123,237;2,5193;;;;0,2239;0,257;0,1356;0,01;;;;;;;;;;;;;;;;
171;171;-2683,204036;6,4837;123,8559;2,521;;;;0,2243;0,2562;0,1354;0,01;;;;;;;;;;;;;;;;
171;171;-2683,16626;6,4656;123,4723;2,5209;;;;0,2246;0,2568;0,1358;0,01;;;;;;;;;;;;;;;;
171;171;-2683,128484;6,4524;121,5943;2,5174;;;;0,2246;0,2597;0,1373;0,01;;;;;;;;;;;;;;;;
171;171;-2683,090708;6,4408;120,1872;2,5136;;;;0,2242;0,2657;0,1402;0,01;;;;;;;;;;;;;;;;
171;171;-2683,052932;6,4259;119,1577;2,5115;;;;0,224;0,2708;0,1428;0,01;;;;;;;;;;;;;;;;
171;171;-2683,015156;6,4043;118,7285;2,5127;;;;0,2244;0,2732;0,1444;0,01;;;;;;;;;;;;;;;;
171;171;-2682,977381;6,3915;119,6135;2,5136;;;;0,2253;0,2719;0,1438;0,01;;;;;;;;;;;;;;;;
171;171;-2682,939605;6,3798;120,6058;2,517;;;;0,2259;0,2692;0,1422;0,01;;;;;;;;;;;;;;;;
171;171;-2682,901829;6,3662;121,1317;2,5267;;;;0,2258;0,2651;0,1394;0,01;;;;;;;;;;;;;;;;
171;171;-2682,864053;6,3414;122,0113;2,5277;;;;0,2262;0,2687;0,1382;0,01;;;;;;;;;;;;;;;;
171;171;-2682,826277;6,3171;122,9277;2,5273;;;;0,2266;0,273;0,1377;0,01;;;;;;;;;;;;;;;;
171;171;-2682,788501;6,3051;123,6383;2,5306;;;;0,2268;0,2726;0,1381;0,01;;;;;;;;;;;;;;;;
171;171;-2682,750725;6,2917;124,0834;2,5244;;;;0,2263;0,2714;0,1388;0,01;;;;;;;;;;;;;;;;
171;171;-2682,712949;6,2792;124,3466;2,5169;;;;0,2255;0,271;0,1397;0,01;;;;;;;;;;;;;;;;
171;171;-2682,675173;6,2722;124,2956;2,5197;;;;0,2246;0,2746;0,141;0,01;;;;;;;;;;;;;;;;
171;171;-2682,637397;6,2664;124,3855;2,5186;;;;0,2243;0,2756;0,1419;0,01;;;;;;;;;;;;;;;;
171;171;-2682,599621;6,262;124,1409;2,5161;;;;0,2242;0,2757;0,1425;0,01;;;;;;;;;;;;;;;;
171;171;-2682,561845;6,2618;121,5701;2,5178;;;;0,2231;0,2778;0,1429;0,01;;;;;;;;;;;;;;;;
171;171;-2682,524069;6,2721;119,8824;2,5188;;;;0,2227;0,2714;0,1419;0,01;;;;;;;;;;;;;;;;
171;171;-2682,486293;6,2883;118,84;2,5194;;;;0,2226;0,2606;0,14;0,01;;;;;;;;;;;;;;;;
171;171;-2682,448517;6,3016;118,8693;2,5199;;;;0,2225;0,2564;0,1375;0,01;;;;;;;;;;;;;;;;
171;171;-2682,410741;6,3134;119,9633;2,5226;;;;0,2226;0,2542;0,1356;0,01;;;;;;;;;;;;;;;;
171;171;-2682,372965;6,3252;121,784;2,5266;;;;0,2229;0,2537;0,1343;0,01;;;;;;;;;;;;;;;;
171;171;-2682,33519;6,3529;122,496;2,5232;;;;0,2237;0,2601;0,1348;0,01;;;;;;;;;;;;;;;;
171;171;-2682,297414;6,3779;122,4018;2,5257;;;;0,224;0,2642;0,1352;0,01;;;;;;;;;;;;;;;;
171;171;-2682,259638;6,4005;121,5875;2,5336;;;;0,2239;0,2665;0,1354;0,01;;;;;;;;;;;;;;;;
171;171;-2682,221862;6,4253;120,8237;2,5365;;;;0,2249;0,2667;0,1343;0,01;;;;;;;;;;;;;;;;
171;171;-2682,184086;6,4427;120,076;2,5407;;;;0,2252;0,2676;0,1335;0,01;;;;;;;;;;;;;;;;
171;171;-2682,14631;6,4522;119,3493;2,5465;;;;0,2247;0,2692;0,1329;0,01;;;;;;;;;;;;;;;;
171;171;-2682,108534;6,4678;118,5887;2,5419;;;;0,2245;0,2697;0,1336;0,01;;;;;;;;;;;;;;;;
171;171;-2682,070758;6,4826;117,9261;2,5385;;;;0,2244;0,271;0,1347;0,01;;;;;;;;;;;;;;;;
171;171;-2682,032982;6,4962;117,3911;2,5373;;;;0,2243;0,2734;0,1361;0,01;;;;;;;;;;;;;;;;
171;171;-2681,995206;6,4962;117,6501;2,5321;;;;0,2241;0,2696;0,137;0,01;;;;;;;;;;;;;;;;
171;171;-2681,95743;6,5004;118,4036;2,5273;;;;0,2239;0,2693;0,1382;0,01;;;;;;;;;;;;;;;;
171;171;-2681,919654;6,5134;119,8253;2,5241;;;;0,2235;0,2757;0,1398;0,01;;;;;;;;;;;;;;;;
171;171;-2681,881878;6,523;121,4222;2,5223;;;;0,2228;0,2779;0,1411;0,01;;;;;;;;;;;;;;;;
171;171;-2681,844102;6,5321;122,7645;2,5218;;;;0,2226;0,2799;0,142;0,01;;;;;;;;;;;;;;;;
171;171;-2681,806326;6,5412;123,5483;2,5237;;;;0,2238;0,283;0,1423;0,01;;;;;;;;;;;;;;;;
171;171;-2681,76855;6,5476;123,4491;2,5214;;;;0,2237;0,2804;0,1423;0,01;;;;;;;;;;;;;;;;
171;171;-2681,730774;6,5548;123,2197;2,5185;;;;0,2238;0,2768;0,1421;0,01;;;;;;;;;;;;;;;;
171;171;-2681,692999;6,5659;123,1744;2,5163;;;;0,225;0,2741;0,1417;0,01;;;;;;;;;;;;;;;;
171;171;-2681,655223;6,5756;122,6221;2,5172;;;;0,2247;0,2713;0,1411;0,01;;;;;;;;;;;;;;;;
171;171;-2681,617447;6,5853;122,1189;2,5192;;;;0,2241;0,2706;0,1407;0,01;;;;;;;;;;;;;;;;
171;171;-2681,579671;6,5968;122,2726;2,5216;;;;0,2238;0,2772;0,1411;0,01;;;;;;;;;;;;;;;;
171;171;-2681,541895;6,5943;121,3962;2,5205;;;;0,2243;0,2816;0,1425;0,01;;;;;;;;;;;;;;;;
171;171;-2681,504119;6,5878;120,793;2,5179;;;;0,2247;0,2846;0,1442;0,01;;;;;;;;;;;;;;;;
171;171;-2681,466343;6,588;123,0499;2,5148;;;;0,2239;0,2855;0,1454;0,01;;;;;;;;;;;;;;;;
171;171;-2681,428567;6,5828;124,0886;2,5138;;;;0,2236;0,2851;0,1456;0,01;;;;;;;;;;;;;;;;
171;171;-2681,390791;6,5746;124,4785;2,514;;;;0,2237;0,2837;0,1452;0,01;;;;;;;;;;;;;;;;
171;171;-2681,353015;6,5651;124,6452;2,516;;;;0,2237;0,2798;0,1444;0,01;;;;;;;;;;;;;;;;
171;171;-2681,315239;6,5556;122,3458;2,5148;;;;0,2237;0,2807;0,1447;0,01;;;;;;;;;;;;;;;;
171;171;-2681,277463;6,5462;118,7622;2,5119;;;;0,2237;0,2837;0,1456;0,01;;;;;;;;;;;;;;;;
171;171;-2681,239687;6,5373;117,3235;2,512;;;;0,223;0,2789;0,1463;0,01;;;;;;;;;;;;;;;;
171;171;-2681,201911;6,5276;117,3682;2,5123;;;;0,2225;0,2767;0,1458;0,01;;;;;;;;;;;;;;;;
171;171;-2681,164135;6,5174;118,6389;2,5131;;;;0,2222;0,2759;0,1442;0,01;;;;;;;;;;;;;;;;
171;171;-2681,126359;6,5092;122,1756;2,5175;;;;0,2232;0,2669;0,141;0,01;;;;;;;;;;;;;;;;
171;171;-2681,088583;6,4989;124,1453;2,5213;;;;0,224;0,263;0,1381;0,01;;;;;;;;;;;;;;;;
171;171;-2681,050807;6,4866;124,6945;2,5245;;;;0,2245;0,2636;0,1357;0,01;;;;;;;;;;;;;;;;
171;171;-2681,013032;6,4689;124,5998;2,5235;;;;0,2242;0,2654;0,1359;0,01;;;;;;;;;;;;;;;;
171;171;-2680,975256;6,4474;124,0653;2,5246;;;;0,2242;0,2679;0,1363;0,01;;;;;;;;;;;;;;;;
171;171;-2680,93748;6,4217;123,0507;2,5282;;;;0,2243;0,2711;0,1367;0,01;;;;;;;;;;;;;;;;
171;171;-2680,899704;6,4073;123,1159;2,5284;;;;0,2242;0,2701;0,1365;0,01;;;;;;;;;;;;;;;;
171;171;-2680,861928;6,3907;123,5867;2,5294;;;;0,224;0,2694;0,1363;0,01;;;;;;;;;;;;;;;;
171;171;-2680,824152;6,3703;124,5255;2,5316;;;;0,2239;0,2693;0,136;0,01;;;;;;;;;;;;;;;;
171;171;-2680,786376;6,341;121,4771;2,5273;;;;0,2238;0,2721;0,1379;0,01;;;;;;;;;;;;;;;;
171;171;-2680,7486;6,312;118,8478;2,5234;;;;0,2235;0,277;0,1406;0,01;;;;;;;;;;;;;;;;
171;171;-2680,710824;6,2851;117,5825;2,5214;;;;0,2229;0,2849;0,1441;0,01;;;;;;;;;;;;;;;;
171;171;-2680,673048;6,2666;115,2573;2,523;;;;0,2228;0,289;0,1463;0,01;;;;;;;;;;;;;;;;
171;171;-2680,635272;6,2508;114,0914;2,5255;;;;0,2228;0,2919;0,1475;0,01;;;;;;;;;;;;;;;;
171;171;-2680,597496;6,2377;115,6058;2,5287;;;;0,2229;0,2936;0,1474;0,01;;;;;;;;;;;;;;;;
171;171;-2680,55972;6,2341;114,8612;2,5288;;;;0,2225;0,2897;0,147;0,01;;;;;;;;;;;;;;;;
171;171;-2680,521944;6,2268;113,5499;2,5276;;;;0,2221;0,288;0,1471;0,01;;;;;;;;;;;;;;;;
171;171;-2680,484168;6,2042;112,1601;2,5249;;;;0,2223;0,2953;0,1489;0,01;;;;;;;;;;;;;;;;
171;171;-2680,446392;6,1935;111,8295;2,5228;;;;0,2232;0,297;0,1508;0,01;;;;;;;;;;;;;;;;
171;171;-2680,408616;6,1886;112,0633;2,5212;;;;0,2241;0,2971;0,1522;0,01;;;;;;;;;;;;;;;;
171;171;-2680,370841;6,1906;113,0403;2,5212;;;;0,2243;0,2982;0,1521;0,01;;;;;;;;;;;;;;;;
171;171;-2680,333065;6,1888;113,166;2,5226;;;;0,2241;0,2938;0,1509;0,01;;;;;;;;;;;;;;;;
171;171;-2680,295289;6,1844;112,984;2,5241;;;;0,2239;0,2879;0,1494;0,01;;;;;;;;;;;;;;;;
171;171;-2680,257513;6,1754;112,9602;2,523;;;;0,2244;0,2847;0,1479;0,01;;;;;;;;;;;;;;;;
171;171;-2680,219737;6,1706;111,3115;2,5241;;;;0,2244;0,2841;0,1476;0,01;;;;;;;;;;;;;;;;
171;171;-2680,181961;6,1682;109,2375;2,5256;;;;0,2241;0,2852;0,148;0,01;;;;;;;;;;;;;;;;
171;171;-2680,144185;6,1682;109,5615;2,5227;;;;0,2239;0,2894;0,1497;0,01;;;;;;;;;;;;;;;;
171;171;-2680,106409;6,1751;109,951;2,5214;;;;0,224;0,2956;0,1515;0,01;;;;;;;;;;;;;;;;
171;171;-2680,068633;6,1859;110,3697;2,5213;;;;0,2244;0,3019;0,1532;0,01;;;;;;;;;;;;;;;;
171;171;-2680,030857;6,1904;110,6919;2,5218;;;;0,2245;0,2959;0,1524;0,01;;;;;;;;;;;;;;;;
171;171;-2679,993081;6,2066;112,0839;2,5239;;;;0,2244;0,2904;0,1506;0,01;;;;;;;;;;;;;;;;
171;171;-2679,955305;6,2314;114,1989;2,5269;;;;0,224;0,2856;0,148;0,01;;;;;;;;;;;;;;;;
171;171;-2679,917529;6,2507;114,3027;2,5239;;;;0,2229;0,2895;0,1483;0,01;;;;;;;;;;;;;;;;
171;171;-2679,879753;6,2648;114,9816;2,5225;;;;0,2225;0,2973;0,15;0,01;;;;;;;;;;;;;;;;
171;171;-2679,841977;6,2742;116,1947;2,5225;;;;0,2229;0,3088;0,1532;0,01;;;;;;;;;;;;;;;;
171;171;-2679,804201;6,307;115,1121;2,5201;;;;0,2229;0,3151;0,156;0,01;;;;;;;;;;;;;;;;
171;171;-2679,766425;6,3341;114,9898;2,5186;;;;0,2235;0,314;0,1571;0,01;;;;;;;;;;;;;;;;
171;171;-2679,72865;6,3546;115,9529;2,5179;;;;0,2247;0,3047;0,1563;0,01;;;;;;;;;;;;;;;;
171;171;-2679,690874;6,3776;117,5739;2,5157;;;;0,2249;0,3005;0,1544;0,01;;;;;;;;;;;;;;;;
171;171;-2679,653098;6,4042;117,7893;2,5139;;;;0,2249;0,2972;0,1531;0,01;;;;;;;;;;;;;;;;
171;171;-2679,615322;6,4354;116,0456;2,5128;;;;0,2246;0,2947;0,1528;0,01;;;;;;;;;;;;;;;;
171;171;-2679,577546;6,4609;114,0042;2,5138;;;;0,2242;0,2963;0,1533;0,01;;;;;;;;;;;;;;;;
171;171;-2679,53977;6,4849;112,5608;2,5125;;;;0,2241;0,2964;0,1538;0,01;;;;;;;;;;;;;;;;
171;171;-2679,501994;6,5079;112,1758;2,5072;;;;0,2244;0,2931;0,1543;0,01;;;;;;;;;;;;;;;;
171;171;-2679,464218;6,5251;113,0905;2,5055;;;;0,2236;0,2889;0,1538;0,01;;;;;;;;;;;;;;;;
171;171;-2679,426442;6,5409;113,3496;2,506;;;;0,2232;0,286;0,153;0,01;;;;;;;;;;;;;;;;
171;171;-2679,388666;6,5557;111,805;2,5096;;;;0,2239;0,2858;0,1517;0,01;;;;;;;;;;;;;;;;
171;171;-2679,35089;6,5655;113,3191;2,5158;;;;0,2244;0,2862;0,1499;0,01;;;;;;;;;;;;;;;;
171;171;-2679,313114;6,5794;114,1454;2,5227;;;;0,2247;0,2869;0,148;0,01;;;;;;;;;;;;;;;;
171;171;-2679,275338;6,6074;111,2845;2,5297;;;;0,2241;0,2877;0,1465;0,01;;;;;;;;;;;;;;;;
171;171;-2679,237562;6,6181;112,3861;2,5326;;;;0,2233;0,2917;0,146;0,01;;;;;;;;;;;;;;;;
171;171;-2679,199786;6,6235;113,8538;2,5349;;;;0,2224;0,2959;0,1458;0,01;;;;;;;;;;;;;;;;
171;171;-2679,16201;6,6296;112,3012;2,5399;;;;0,2212;0,2972;0,1451;0,01;;;;;;;;;;;;;;;;
171;171;-2679,124234;6,6236;112,4922;2,5436;;;;0,2208;0,2894;0,1425;0,01;;;;;;;;;;;;;;;;
171;171;-2679,086459;6,615;112,7111;2,546;;;;0,2209;0,2783;0,1392;0,01;;;;;;;;;;;;;;;;
171;171;-2679,048683;6,6167;109,8818;2,546;;;;0,2219;0,2692;0,1363;0,01;;;;;;;;;;;;;;;;
171;171;-2679,010907;6,6168;106,7465;2,5437;;;;0,2225;0,2656;0,1357;0,01;;;;;;;;;;;;;;;;
171;171;-2678,973131;6,6148;103,8836;2,5403;;;;0,2226;0,2653;0,1365;0,01;;;;;;;;;;;;;;;;
171;171;-2678,935355;6,6047;103,806;2,5369;;;;0,2217;0,2684;0,1383;0,01;;;;;;;;;;;;;;;;
171;171;-2678,897579;6,6052;103,5999;2,5394;;;;0,2214;0,2695;0,1387;0,01;;;;;;;;;;;;;;;;
171;171;-2678,859803;6,613;103,5411;2,5457;;;;0,2214;0,2692;0,1379;0,01;;;;;;;;;;;;;;;;
171;171;-2678,822027;6,6264;105,8432;2,5532;;;;0,2211;0,268;0,1354;0,01;;;;;;;;;;;;;;;;
171;171;-2678,784251;6,6309;107,0369;2,5598;;;;0,2211;0,2698;0,1335;0,01;;;;;;;;;;;;;;;;
171;171;-2678,746475;6,6287;107,3387;2,5655;;;;0,2213;0,2737;0,1322;0,01;;;;;;;;;;;;;;;;
171;171;-2678,708699;6,626;106,9826;2,56;;;;0,2213;0,2729;0,1331;0,01;;;;;;;;;;;;;;;;
171;171;-2678,670923;6,6152;105,8713;2,5541;;;;0,2214;0,2711;0,1343;0,01;;;;;;;;;;;;;;;;
171;171;-2678,633147;6,5969;104,0505;2,548;;;;0,2218;0,2684;0,1358;0,01;;;;;;;;;;;;;;;;
171;171;-2678,595371;6,5852;105,0365;2,5468;;;;0,222;0,2686;0,1366;0,01;;;;;;;;;;;;;;;;
171;171;-2678,557595;6,5698;105,6369;2,5475;;;;0,2224;0,2722;0,1377;0,01;;;;;;;;;;;;;;;;
171;171;-2678,519819;6,5501;105,7727;2,5502;;;;0,2232;0,2798;0,1389;0,01;;;;;;;;;;;;;;;;
171;171;-2678,482043;6,5302;105,6614;2,5483;;;;0,2221;0,2817;0,1404;0,01;;;;;;;;;;;;;;;;
171;171;-2678,444268;6,5106;105,1856;2,5463;;;;0,2212;0,2827;0,1416;0,01;;;;;;;;;;;;;;;;
171;171;-2678,406492;6,4915;104,2248;2,5446;;;;0,2207;0,283;0,1423;0,01;;;;;;;;;;;;;;;;
171;171;-2678,368716;6,4588;105,6393;2,5427;;;;0,2216;0,2761;0,1412;0,01;;;;;;;;;;;;;;;;
171;171;-2678,33094;6,4311;106,8345;2,5428;;;;0,2221;0,2723;0,1401;0,01;;;;;;;;;;;;;;;;
171;171;-2678,293164;6,4145;107,1851;2,5461;;;;0,222;0,2754;0,1393;0,01;;;;;;;;;;;;;;;;
171;171;-2678,255388;6,3957;108,3682;2,5454;;;;0,222;0,282;0,1405;0,01;;;;;;;;;;;;;;;;
171;171;-2678,217612;6,3716;109,6974;2,5436;;;;0,2218;0,2884;0,1423;0,01;;;;;;;;;;;;;;;;
171;171;-2678,179836;6,3373;111,0108;2,541;;;;0,2216;0,2931;0,1443;0,01;;;;;;;;;;;;;;;;
171;171;-2678,14206;6,3168;111,4003;2,5366;;;;0,2217;0,2922;0,1456;0,01;;;;;;;;;;;;;;;;
171;171;-2678,104284;6,297;111,3746;2,5322;;;;0,2219;0,2895;0,1466;0,01;;;;;;;;;;;;;;;;
171;171;-2678,066508;6,27;110,8726;2,5286;;;;0,222;0,2856;0,1471;0,01;;;;;;;;;;;;;;;;
171;171;-2678,028732;6,2446;110,667;2,5223;;;;0,2221;0,2866;0,1487;0,01;;;;;;;;;;;;;;;;
171;171;-2677,990956;6,2212;110,7622;2,5163;;;;0,222;0,2895;0,1507;0,01;;;;;;;;;;;;;;;;
171;171;-2677,95318;6,2028;111,5435;2,5136;;;;0,2218;0,2932;0,1528;0,01;;;;;;;;;;;;;;;;
171;171;-2677,915404;6,1864;113,0305;2,5124;;;;0,2221;0,2949;0,1539;0,01;;;;;;;;;;;;;;;;
171;171;-2677,877628;6,1673;114,3432;2,5124;;;;0,2225;0,296;0,1543;0,01;;;;;;;;;;;;;;;;
171;171;-2677,839852;6,1323;113,5064;2,5159;;;;0,2222;0,2981;0,1542;0,01;;;;;;;;;;;;;;;;
171;171;-2677,802077;6,1034;112,3089;2,519;;;;0,2216;0,2984;0,1541;0,01;;;;;;;;;;;;;;;;
171;171;-2677,764301;6,0785;111,0243;2,521;;;;0,2207;0,2984;0,1542;0,01;;;;;;;;;;;;;;;;
171;171;-2677,726525;6,0591;110,4362;2,518;;;;0,2198;0,3027;0,155;0,01;;;;;;;;;;;;;;;;
171;171;-2677,688749;6,0417;111,258;2,5169;;;;0,2196;0,2994;0,1545;0,01;;;;;;;;;;;;;;;;
171;171;-2677,650973;6,0242;113,0965;2,5175;;;;0,2199;0,2916;0,1529;0,01;;;;;;;;;;;;;;;;
171;171;-2677,613197;5,9917;116,0722;2,5207;;;;0,2214;0,2862;0,1493;0,01;;;;;;;;;;;;;;;;
171;171;-2677,575421;5,9664;117,9448;2,5257;;;;0,2222;0,2848;0,1464;0,01;;;;;;;;;;;;;;;;
171;171;-2677,537645;5,9471;118,9361;2,5318;;;;0,2225;0,2865;0,1442;0,01;;;;;;;;;;;;;;;;
171;171;-2677,499869;5,9335;119,872;2,5277;;;;0,2222;0,2871;0,1446;0,01;;;;;;;;;;;;;;;;
171;171;-2677,462093;5,9159;120,3014;2,525;;;;0,2221;0,2921;0,1458;0,01;;;;;;;;;;;;;;;;
171;171;-2677,424317;5,8945;120,2448;2,5237;;;;0,2221;0,3012;0,1477;0,01;;;;;;;;;;;;;;;;
171;171;-2677,386541;5,877;120,9143;2,5211;;;;0,222;0,2893;0,1476;0,01;;;;;;;;;;;;;;;;
171;171;-2677,348765;5,8561;119,4442;2,5202;;;;0,2222;0,286;0,1478;0,01;;;;;;;;;;;;;;;;
171;171;-2677,310989;5,8312;115,4908;2,5211;;;;0,2227;0,2931;0,1484;0,01;;;;;;;;;;;;;;;;
171;171;-2677,273213;5,8084;115,4549;2,5177;;;;0,2227;0,2926;0,1505;0,01;;;;;;;;;;;;;;;;
171;171;-2677,235437;5,7882;115,288;2,5122;;;;0,2228;0,2943;0,1529;0,01;;;;;;;;;;;;;;;;
