TechCSV1.0;;;;;;;;;;;;
#separator;;;;;;;;;;;;
;;;;;;;;;;;;
#multiwellfile;;;;;;;;;;;;
yes;;;;;;;;;;;;
#DatasetType;;;;;;;;;;;;
ContinuFile;;;;;;;;;;;;
#VariableType;;;;;;;;;;;;
wellname;datasetname;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable
#VariableName;;m;ohm * m;gAPI;g / cm3;mc sec / m;mc sec / m;mc sec / m;mm;m3/m3;v/v;mD
wellName;datasetName;DEPTH;RESISTIVITY;GAMMA RAY;DENSITY LOG;SONIC LOG P-WAVE;SONIC LOG S- WAVE;SONIC LOG;CALIPER;NEUTRON LOG;TOTAL POROSITY ;TOTAL PERMEABILIITY
170;170;-2484,86826;7,219;99,5909;2,3129;280,16;518,55;772,29;220,8082;0,2595;0,2128;6,4557
170;170;-2484,806467;7,7066;98,6816;2,3281;280,3;515,96;771,03;220,8296;0,2614;0,2078;3,8442
170;170;-2484,744674;8,1981;97,5652;2,3419;280,44;513,96;769,9;221,1822;0,2633;0,2039;2,4119
170;170;-2484,68288;7,8377;97,6341;2,3484;280,6;512,81;769,1;221,2675;0,2607;0,2029;2,1317
170;170;-2484,621087;7,2977;97,8639;2,346;280,74;512,26;768,74;221,353;0,2619;0,2044;2,3096
170;170;-2484,559294;6,7922;98,2362;2,338;280,88;512,62;769,03;221,4037;0,2644;0,2075;2,8679
170;170;-2484,497501;6,6739;98,9564;2,3229;281,01;513,55;769,72;221,2864;0,2647;0,2133;4,4805
170;170;-2484,435708;6,7184;99,6331;2,3128;281,1;514,9;770,7;222,2275;0,2645;0,2193;6,5136
170;170;-2484,373915;6,8575;100,4868;2,3058;281,13;516,69;771,79;223,5904;0,2643;0,2251;8,7502
170;170;-2484,312122;7,0302;102,8074;2,3025;281,11;518,52;772,75;223,8503;0,2669;0,2291;8,9315
170;170;-2484,250328;7,1677;105,4701;2,3034;280,92;520,12;773,37;224,2712;0,2727;0,2319;7,785
170;170;-2484,188535;7,2627;108,2546;2,3069;280,58;521,06;773,5;224,8152;0,2803;0,2337;6,1399
170;170;-2484,126742;7,1289;109,7896;2,3078;280,09;521,35;773,13;225,5743;0,2853;0,2331;5,1357
170;170;-2484,064949;7,1104;109,9859;2,3091;279,47;520,9;772,49;225,8681;0,2843;0,2315;4,8326
170;170;-2484,003156;7,192;109,07;2,3105;278,93;519,84;771,71;225,7688;0,2784;0,229;5,0133
170;170;-2483,941363;7,5182;107,4803;2,3099;278,52;518,62;771,02;225,174;0,2717;0,2252;5,5398
170;170;-2483,87957;7,7305;105,1358;2,3122;278,46;517,45;770,51;225,1565;0,2661;0,2215;5,8141
170;170;-2483,817777;7,8218;102,0358;2,3175;278,62;516,55;770,22;225,7077;0,2614;0,2179;5,8011
170;170;-2483,755983;7,6126;101,4616;2,3246;279,05;515,93;770,08;225,4486;0,2593;0,216;5,2761
170;170;-2483,69419;7,429;100,3442;2,3294;279,76;515,72;770,08;225,4859;0,2597;0,2153;4,9462
170;170;-2483,632397;7,2815;98,5059;2,3313;280,53;516,12;770,7;225,9028;0,2629;0,2161;4,8187
170;170;-2483,570604;7,2515;98,3097;2,3282;281,32;516,79;771,39;227,3621;0,2622;0,2189;5,8123
170;170;-2483,508811;7,2689;97,8332;2,3231;281,91;517,74;772,11;228,0928;0,2617;0,222;7,2038
170;170;-2483,447018;7,3432;96,7765;2,3158;282,36;518,78;772,61;227,6477;0,2618;0,2254;9,0724
170;170;-2483,385225;7,4081;96,3192;2,3127;282,59;519,78;772,8;228,2433;0,262;0,2277;10,1272
170;170;-2483,323431;7,4576;96,0355;2,31;282,63;520,66;772,81;228,8174;0,2634;0,2294;10,5269
170;170;-2483,261638;7,4812;95,9199;2,3068;282,57;521,45;772,74;229,1054;0,2668;0,2301;9,9022
170;170;-2483,199845;7,321;96,4343;2,3068;282,36;522,17;773,05;232,1524;0,2701;0,2298;8,6922
170;170;-2483,138052;7,1889;96,9088;2,3076;282,07;522,82;773,79;234,8172;0,2723;0,2292;7,4778
170;170;-2483,076259;7,1904;97,0207;2,3088;281,75;523,44;774,84;235,4366;0,2719;0,2285;6,3449
170;170;-2483,014466;7,2369;96,6513;2,3117;281,39;524,09;776,01;235,6967;0,2782;0,2283;4,9473
170;170;-2482,952673;7,3364;96,1784;2,3145;281,01;524,91;776,93;236,0054;0,2843;0,2284;3,9349
170;170;-2482,89088;7,5554;95,7748;2,3159;280,61;525,81;777,45;236,7271;0,2846;0,2287;3,5214
170;170;-2482,829086;7,5436;95,14;2,3156;280,16;526,69;777,54;238,0495;0,2861;0,2288;3,445
170;170;-2482,767293;7,4533;94,709;2,3149;279,71;527,03;776,7;239,0604;0,2861;0,2283;3,5971
170;170;-2482,7055;7,3776;95,3313;2,3146;279,25;526,97;775,84;238,1366;0,2792;0,2263;4,2492
170;170;-2482,643707;7,4186;95,0894;2,3147;278,82;525,41;774,94;236,0136;0,2734;0,2236;4,9361
170;170;-2482,581914;7,5402;94,8044;2,3149;278,42;523,16;774,11;233,2298;0,2682;0,2206;5,5844
170;170;-2482,520121;7,8066;96,2386;2,3143;278,07;520,46;773,32;229,854;0,2639;0,2176;5,7268
170;170;-2482,458328;8,1093;97,2863;2,3133;277,87;517,54;772,43;226,1099;0,263;0,2147;5,4161
170;170;-2482,396534;8,2834;98,289;2,313;277,82;514,94;771,41;222,7811;0,2637;0,2118;4,7966
170;170;-2482,334741;7,3792;100,5598;2,3205;277,89;512,71;770,3;223,9917;0,2624;0,2079;3,6541
170;170;-2482,272948;7,8458;102,3453;2,3312;278,25;511,22;769,38;223,5317;0,2629;0,2038;2,5728
170;170;-2482,211155;9,285;103,7775;2,3434;278,72;510,37;768,88;222,125;0,2646;0,1998;1,7509
170;170;-2482,149362;9,2679;105,0074;2,3481;279,29;510,09;768,77;223,1818;0,2646;0,1984;1,5196
170;170;-2482,087569;8,9624;105,4234;2,3466;279,79;511,01;768,81;224,6338;0,2651;0,1987;1,5303
170;170;-2482,025776;8,4568;105,1163;2,3397;280,17;512,1;769,57;226,3612;0,266;0,2003;1,7481
170;170;-2481,963983;8,5699;102,6665;2,3271;280,37;513,14;769,75;225,9281;0,2655;0,2038;2,2532
170;170;-2481,902189;8,59;101,3045;2,3193;280,18;513,46;769,69;223,8204;0,2654;0,2065;2,6804
170;170;-2481,840396;8,516;101,0289;2,3164;279,73;512,34;767,9;220,0194;0,2657;0,2085;2,9424
170;170;-2481,778603;8,7435;103,4874;2,3221;278,94;509,61;766,17;220,1409;0,2661;0,2067;2,4415
170;170;-2481,71681;9,0567;107,0518;2,3341;277,75;504,88;763,57;221,048;0,2663;0,2031;1,7836
170;170;-2481,655017;9,4746;111,9042;2,3536;276,47;498,93;760,32;222,8008;0,266;0,1976;1,1227
170;170;-2481,593224;9,8016;116,045;2,3812;275,11;491,66;756,37;227,0752;0,2662;0,1876;0,5242
170;170;-2481,531431;10,4763;118,0158;2,4102;273,68;483,61;751,73;229,1702;0,266;0,1764;0,2254
170;170;-2481,469638;11,7672;116,8321;2,4401;272,08;475,39;746,99;227,7161;0,2651;0,1641;0,0884
170;170;-2481,407844;14,008;117,0609;2,462;270,1;467,8;742,39;226,7141;0,2637;0,1581;0,0439
170;170;-2481,346051;15,2264;117,1319;2,476;267,61;461,29;738,45;226,6257;0,2618;0,1542;0,0285
170;170;-2481,284258;13,8072;116,563;2,4774;264,94;456,07;734,93;228,0961;0,259;0,1526;0,0287
170;170;-2481,222465;13,2252;118,1355;2,4739;262,13;452,24;731,86;228,6431;0,2539;0,1515;0,0334
170;170;-2481,160672;13,1353;119,878;2,47;259,6;449,18;728,87;228,6886;0,25;0,1504;0,0377
170;170;-2481,098879;13,7976;121,0069;2,4674;257,29;446,55;725,93;228,0358;0,2499;0,1489;0,0376
170;170;-2481,037086;15,9505;121,4683;2,4769;255,42;444,1;723,09;229,3102;0,2486;0,1456;0,03
170;170;-2480,975292;17,8354;122,4074;2,4899;253,97;441,78;720,72;230,5279;0,2474;0,1414;0,0218
170;170;-2480,913499;16,826;125,2518;2,503;252,81;439,66;718,74;230,0667;0,2476;0,1364;0,0147
170;170;-2480,851706;16,1278;125,44;2,5129;252,16;437,85;717,41;230,0186;0,2462;0,132;0,0116
170;170;-2480,789913;15,6185;125,0899;2,5208;251,83;436,28;716,56;230,2821;0,2442;0,1282;0,0101
170;170;-2480,72812;15,3798;126,3264;2,5254;251,72;435,04;716,01;231,1569;0,2416;0,1258;0,01
170;170;-2480,666327;15,5518;126,0972;2,5296;251,91;434,15;715,82;230,9229;0,2414;0,1242;0,01
170;170;-2480,604534;15,858;125,5726;2,5331;252,27;433,57;715,77;230,9028;0,2426;0,1233;0,01
170;170;-2480,542741;15,8633;126,9577;2,5337;252,74;433,64;715,88;234,5674;0,2452;0,1233;0,01
170;170;-2480,480947;15,7722;127,8231;2,5322;253,36;434,34;716,38;235,1551;0,2486;0,1233;0,01
170;170;-2480,419154;15,6012;128,2009;2,5297;254,04;435,56;717,44;234,1526;0,2521;0,1231;0,01
170;170;-2480,357361;15,2357;127,0665;2,5287;254,77;437,86;719,07;234,3254;0,2533;0,1222;0,01
170;170;-2480,295568;14,0576;125,9904;2,5282;255,73;441,08;721,8;233,8036;0,2521;0,1219;0,01
170;170;-2480,233775;12,421;125,013;2,5269;256,86;445,06;725,1;232,6231;0,2496;0,1222;0,0104
170;170;-2480,171982;10,407;124,8037;2,5114;258,19;450,37;728,9;229,0471;0,2509;0,1276;0,0182
170;170;-2480,110189;8,6249;124,7615;2,4842;259,7;456;733,07;226,367;0,2496;0,1364;0,0437
170;170;-2480,048395;7,103;124,8319;2,4472;261,14;461,82;737,12;224,4615;0,2463;0,1482;0,1371
170;170;-2479,986602;6,556;123,3035;2,4012;262,46;466,94;741,01;223,1999;0,2522;0,1688;0,5113
170;170;-2479,924809;6,3761;121,1023;2,3629;263,44;471,36;744,55;221,3241;0,2561;0,1869;1,4191
170;170;-2479,863016;6,5405;118,222;2,3325;264,28;475,07;747,95;218,8282;0,258;0,2024;2,8999
170;170;-2479,801223;6,5673;114,5514;2,3209;264,98;477,78;751,19;219,2354;0,263;0,2104;4,0382
170;170;-2479,73943;6,5821;111,6196;2,313;265,62;480,17;754,14;219,6736;0,2664;0,2166;5,1312
170;170;-2479,677637;6,5876;109,6136;2,309;266,25;482,2;756,75;220,0442;0,2677;0,2209;5,9079
170;170;-2479,615844;6,5189;104,5091;2,3044;266,84;483,82;758,82;220,6054;0,2717;0,225;6,6205
170;170;-2479,55405;6,4579;99,5555;2,2993;267,39;485,27;760,22;220,9622;0,2747;0,2291;7,5346
170;170;-2479,492257;6,4165;95,1953;2,2932;267,91;486,53;761,22;220,9885;0,2758;0,2331;8,8146
170;170;-2479,430464;6,3339;91,8001;2,2914;268,4;487,72;761,79;220,9409;0,276;0,2355;9,7522
170;170;-2479,368671;6,2973;89,2748;2,2912;268,87;488,94;762,07;220,0277;0,2761;0,2368;10,3442
170;170;-2479,306878;6,3557;88,12;2,2927;269,32;490,2;762,18;217,5356;0,2764;0,2367;10,3069
170;170;-2479,245085;6,3862;89,2235;2,2938;269,71;491,24;762,08;217,0464;0,2761;0,2358;10,0794
170;170;-2479,183292;6,3506;89,8457;2,2941;270,04;492,02;761,88;217,3468;0,2754;0,2349;9,7226
170;170;-2479,121498;6,1795;88,26;2,2929;270,31;492,36;761,63;218,4987;0,2743;0,2344;9,1706
170;170;-2479,059705;6,1862;88,0957;2,2931;270,51;492,4;761,42;218,6802;0,278;0,2342;7,9073
170;170;-2478,997912;6,2791;87,7265;2,2944;270,68;492,38;761,31;218,6332;0,2821;0,2342;6,6996
170;170;-2478,936119;6,4794;85,5866;2,2975;270,83;492,41;761,28;218,7292;0,2828;0,2343;5,8164
170;170;-2478,874326;6,5173;85,1259;2,2998;270,96;492,61;761,46;218,4738;0,2846;0,235;5,2112
170;170;-2478,812533;6,4458;85,0289;2,3007;271,07;492,94;761,64;217,9169;0,2875;0,2364;4,8875
170;170;-2478,75074;6,1927;83,9484;2,2973;271,16;493,48;761,79;216,6852;0,2936;0,2392;5,221
170;170;-2478,688947;6,1106;82,9866;2,2932;271,25;494,14;761,84;216,6757;0,294;0,2414;6,319
170;170;-2478,627153;6,0934;82,0293;2,2894;271,32;494,78;761,67;217,1762;0,2906;0,2429;8,1542
170;170;-2478,56536;6,0161;80,7895;2,2898;271,37;495,09;761,16;217,3794;0,2809;0,2413;10,9155
170;170;-2478,503567;6,2756;80,2727;2,2943;271,32;494,53;760,18;217,3855;0,2722;0,2385;13,4242
170;170;-2478,441774;6,7834;80,2104;2,301;271,08;493,06;758,76;217,2314;0,2643;0,2351;15,5191
170;170;-2478,379981;7,5668;80,4899;2,3058;270,61;489,08;756,69;216,6924;0,2577;0,2319;16,1419
170;170;-2478,318188;7,9054;81,5552;2,3051;269,13;482,75;754,08;216,0973;0,2568;0,2295;16,4262
170;170;-2478,256395;7,9076;83,0671;2,3006;266,75;474,48;751,1;215,7154;0,2595;0,2275;16,5375
170;170;-2478,194601;8,2022;82,937;2,2962;263,38;463,29;747,59;219,0965;0,2555;0,2235;17,828
170;170;-2478,131626;8,4904;82,4099;2,2971;258,15;451,8;743,71;220,6071;0,2474;0,2175;18,3802
170;170;-2478,068354;8,7931;81,5101;2,3029;252,42;440,18;739,53;220,5153;0,2358;0,2096;18,1426
170;170;-2478,005083;10,6532;78,3669;2,3296;246,14;429,66;734,75;220,7073;0,2231;0,1966;12,2192
170;170;-2477,941811;13,2512;75,4788;2,3604;240,23;419,74;729,62;218,7769;0,2126;0,1829;6,9929
170;170;-2477,87854;16,9217;72,8705;2,3953;234,89;410,51;724,22;214,6491;0,2045;0,1685;3,382
170;170;-2477,815269;11,9103;70,6546;2,433;230,35;402,82;719,1;215,716;0,1916;0,1527;1,4028
170;170;-2477,751997;9,9889;68,6212;2,4716;226,93;396,17;714,54;217,2904;0,1775;0,1356;0,5745
170;170;-2477,688726;10,7118;66,8032;2,5111;223,78;390,71;710,77;219,2652;0,162;0,1171;0,2343
170;170;-2477,625454;13,2292;66,1257;2,5545;220,81;386,48;707,84;221,8797;0,1434;0,0967;0,0545
170;170;-2477,562183;14,7375;66,0464;2,5951;217,46;382,56;704,95;223,3308;0,1274;0,0772;0,0176
170;170;-2477,498911;13,7519;66,7336;2,631;214,19;378,95;701,71;222,9131;0,1156;0,0593;0,0101
170;170;-2477,43564;19,1949;68,0246;2,6526;211,39;375,99;697,4;224,0865;0,1082;0,0485;0,01
170;170;-2477,372368;38,6372;68,1943;2,6507;209,44;373,59;693,12;222,4564;0,1046;0,0428;0,01
170;170;-2477,309097;66,5544;67,8385;2,6354;208,76;372,07;689,72;219,8152;0,103;0,0419;0,01
170;170;-2477,245826;72,0014;67,6546;2,6154;209,06;371,86;688,1;217,9372;0,1018;0,045;0,01
170;170;-2477,182554;64,5424;69,1922;2,5988;210,48;372,81;689,66;219,6049;0,1005;0,0501;0,01
170;170;-2477,119283;35,0733;72,2979;2,5932;213,29;375,43;694,03;222,8526;0,0993;0,0561;0,01
170;170;-2477,056011;19,3984;75,8643;2,5872;218,02;380,4;700,45;224,2388;0,1013;0,0633;0,0119
170;170;-2476,99274;12,7195;79,2997;2,5721;224,64;389,29;708,32;223,6525;0,1086;0,0736;0,0252
170;170;-2476,929468;10,4294;81,9661;2,537;231,8;400,58;716,94;222,4459;0,123;0,0906;0,1763
170;170;-2476,866197;7,2719;82,9425;2,4806;238,92;412,57;725,44;220,0865;0,1556;0,1189;0,6111
170;170;-2476,802925;6,3352;83,4539;2,4228;245,32;424,19;733,45;219,2625;0,1918;0,1497;1,4984
170;170;-2476,739654;6,1679;83,2148;2,3712;250,03;434,63;740,72;220,1515;0,2264;0,1786;2,8265
170;170;-2476,676383;6,1031;82,4156;2,3317;253,19;444,04;746,88;222,3338;0,2548;0,2022;4,4218
170;170;-2476,613111;6,2348;83,7427;2,3111;255,28;452,58;751,15;222,8894;0,2685;0,2168;5,6872
170;170;-2476,54984;6,4796;85,3398;2,3033;256,61;460,01;753,77;222,7143;0,2706;0,2223;6,3583
170;170;-2476,486568;6,7292;86,686;2,3032;257,48;465,99;755,23;222,0224;0,2711;0,2237;6,265
170;170;-2476,423297;6,9183;88,0849;2,3079;258,12;470,41;755,86;221,054;0,2724;0,2231;5,6246
170;170;-2476,360025;6,9806;90,4336;2,314;258,66;474,66;756,04;220,1783;0,2736;0,2221;4,9041
170;170;-2476,296754;6,9774;91,4478;2,3174;259,19;479,32;756,18;222,3034;0,272;0,2223;4,6719
170;170;-2476,233482;6,9659;92,8175;2,3185;259,78;484,59;756,5;223,4387;0,2708;0,2229;4,7068
170;170;-2476,170211;6,9117;93,6686;2,3179;260,53;490,22;757,02;224,1517;0,2711;0,2238;4,8513
170;170;-2476,10694;6,8172;93,4259;2,3163;261,35;494,98;757,7;224,5877;0,2729;0,2243;4,9821
170;170;-2476,043668;6,9142;93,4548;2,3162;262,16;498,49;758,45;220,985;0,2721;0,2239;5,1183
170;170;-2475,980397;6,9364;94,0012;2,3151;262,93;500,72;759,13;220,4406;0,2694;0,2228;5,3699
170;170;-2475,917125;6,9585;94,6527;2,3151;263,65;501,77;759,64;220,3327;0,2673;0,2215;5,6128
170;170;-2475,853854;7,0007;95,2158;2,316;264,48;501,52;759,94;220,5741;0,2662;0,2205;5,8599
170;170;-2475,790582;7,0581;95,5378;2,3155;265,57;500,06;760;222,6647;0,2652;0,2199;6,2391
170;170;-2475,727311;7,0457;95,8995;2,3131;266,95;497,32;759,82;223,2122;0,2637;0,2195;6,6262
170;170;-2475,66404;6,9459;95,1594;2,3106;268,62;493,35;759,42;222,4018;0,2618;0,2187;6,5301
170;170;-2475,600768;6,9183;94,4327;2,311;270,37;488,25;758,77;222,1664;0,2621;0,2174;5,7741
170;170;-2475,537497;7,0795;94,5811;2,3174;271,83;482,81;757,83;223,4536;0,2663;0,2154;4,4346
170;170;-2475,474225;7,218;93,8602;2,3354;272,97;477,65;756,6;219,5397;0,268;0,2126;2,6983
170;170;-2475,410954;7,5274;94,1323;2,3514;273,77;473,13;755,25;218,9008;0,2718;0,2104;1,6186
170;170;-2475,347682;8,0137;93,5547;2,36;274,35;469,65;753,99;219,9155;0,2741;0,2092;1,0871
170;170;-2475,284411;8,2072;92,2888;2,36;274,82;468,25;752,97;221,8932;0,2761;0,2086;0,83
170;170;-2475,221139;6,9921;92,2506;2,3526;275,19;468,46;752,33;224,4569;0,2842;0,2076;0,6739
170;170;-2475,157868;8,5273;93,6417;2,3558;275,46;469,63;752,07;222,1989;0,2878;0,2027;0,4689
170;170;-2475,094597;9,2267;94,7816;2,3624;275,61;471,3;751,94;222,2464;0,2889;0,1957;0,2878
170;170;-2475,031325;9,3664;95,9244;2,3695;275,66;473,04;751,77;222,7402;0,2915;0,1895;0,1734
170;170;-2474,968054;9,6313;97,1937;2,3747;275,66;475,01;751,6;221,7358;0,2982;0,1864;0,1147
170;170;-2474,904782;8,5757;95,7904;2,377;275,62;477,36;751,67;223,388;0,2966;0,1825;0,092
170;170;-2474,841511;10,4806;95,7325;2,385;275,53;479,94;751,97;225,7375;0,2931;0,1789;0,0861
170;170;-2474,778239;11,2773;94,5379;2,3891;275,38;482,45;751,98;227,0176;0,2865;0,1771;0,103
170;170;-2474,714968;9,9084;92,3665;2,3853;274,8;483,75;751,25;226,9973;0,2787;0,1777;0,152
170;170;-2474,651696;9,0825;92,1701;2,3725;273,98;483,35;749,5;226,8816;0,2761;0,1805;0,2261
170;170;-2474,588425;8,4451;90,324;2,3604;273,04;481,23;746,93;227,4479;0,2786;0,1843;0,2811
170;170;-2474,525154;8,7735;90,7023;2,3629;272,01;477,44;744,42;227,9247;0,2809;0,1869;0,29
170;170;-2474,461882;9,7012;92,4199;2,3735;270,94;472,27;742,6;228,3209;0,2829;0,1888;0,2714
170;170;-2474,398611;10,7567;94,1557;2,3898;269,84;466,95;741,21;230,1156;0,2808;0,1884;0,2282
170;170;-2474,335339;11,9376;95,9004;2,4073;268,7;463,48;739,9;232,2045;0,2779;0,1875;0,1878
170;170;-2474,272068;13,0482;98,3206;2,4267;267,57;461,33;738,58;233,881;0,2746;0,1856;0,1478
170;170;-2474,208796;14,0422;101,4154;2,448;266,49;460,25;737,13;235,1381;0,2709;0,1828;0,1114
170;170;-2474,145525;14,8948;104,3138;2,4682;265,42;459,47;735,59;236,2639;0,2679;0,1799;0,0826
170;170;-2474,082253;14,7135;106,2168;2,4832;264,38;458,97;734,08;236,7358;0,2685;0,1769;0,0567
170;170;-2474,018982;14,5341;108,1245;2,4981;263,35;458,78;732,64;237,2088;0,2691;0,1739;0,039
170;170;-2473,955711;14,6678;108,9772;2,5054;262,36;458,79;731,26;237,9066;0,2695;0,1709;0,0282
170;170;-2473,892439;14,8599;109,6368;2,5112;261,42;459,84;730,09;238,6434;0,2698;0,168;0,0206
170;170;-2473,829168;15,0023;109,3519;2,5125;260,51;460,9;728,99;239,0128;0,2722;0,1653;0,0159
170;170;-2473,765896;15,0967;108,1947;2,5096;259,76;462,4;728,04;239,0407;0,2765;0,163;0,0128
170;170;-2473,702625;15,1327;107,0058;2,506;259,01;463,98;727,21;239,0792;0,2791;0,1606;0,0111
170;170;-2473,639353;14,9145;105,6915;2,4998;258,41;465,03;726,45;239,1633;0,2742;0,1581;0,0125
170;170;-2473,576082;14,6999;104,3804;2,4935;257,85;465,54;725,89;239,2472;0,2693;0,1556;0,0141
170;170;-2473,512811;14,4867;101,3381;2,4894;257,37;465,88;725,36;239,8027;0,265;0,1533;0,0163
170;170;-2473,449539;14,2768;98,0305;2,4856;256,97;465,47;725,05;240,4312;0,2609;0,151;0,019
170;170;-2473,386268;14,5611;96,0113;2,4844;256,6;465,05;724,78;240,9411;0,2568;0,1488;0,0208
170;170;-2473,322996;15,2981;95,1117;2,4855;256,29;464,4;724,54;241,3471;0,2528;0,1466;0,0217
170;170;-2473,259725;16,2769;94,1593;2,4872;256,05;463,69;724,34;241,6124;0,2501;0,1449;0,022
170;170;-2473,196453;18,1732;92,9977;2,4911;255,92;463,04;724,11;241,3522;0,2527;0,1448;0,0202
170;170;-2473,133182;18,7592;93,0985;2,4942;255,9;462,46;723,74;240,7979;0,2568;0,1457;0,0183
170;170;-2473,06991;17,2661;95,0481;2,4959;255,95;461,99;723,34;239,8101;0,2632;0,148;0,0161
170;170;-2473,006639;16,2034;96,4254;2,4962;256,19;462,01;722,87;236,4458;0,2666;0,1505;0,0151
170;170;-2472,943368;15,4355;97,5193;2,4964;256,46;462,32;722,46;233,227;0,2691;0,1529;0,0144
170;170;-2472,880096;15,3451;98,0316;2,4979;256,76;463,12;722,1;233,1944;0,2705;0,1542;0,014
170;170;-2472,816825;15,476;98,3039;2,4994;257,09;464,01;721,9;233,2601;0,2714;0,1551;0,0135
170;170;-2472,753553;15,7707;98,4048;2,5009;257,4;464,92;721,76;233,3968;0,2718;0,1557;0,0128
170;170;-2472,690282;16,1286;99,4068;2,5001;257,7;465,79;721,67;233,7989;0,2765;0,1559;0,0115
170;170;-2472,62701;16,3076;100,2961;2,4982;258,04;466,73;721,69;234,2313;0,2798;0,1559;0,0106
170;170;-2472,563739;16,159;100,9489;2,4944;258,43;467,74;721,78;234,7071;0,2805;0,1557;0,0101
170;170;-2472,500467;15,5419;100,3144;2,4938;259,04;468,84;721,96;234,6444;0,2806;0,1554;0,0101
170;170;-2472,437196;14,9173;99,1567;2,4942;259,78;469,94;722,23;234,4431;0,2803;0,155;0,0103
170;170;-2472,373925;14,9735;97,3889;2,4951;260,65;471,02;722,55;234,4512;0,2786;0,1548;0,0105
170;170;-2472,310653;15,344;96,6724;2,497;261,53;471,99;722,89;234,6896;0,2788;0,1548;0,0106
170;170;-2472,247382;16,0073;96,8558;2,4997;262,34;472,88;723,23;235,127;0,2808;0,1552;0,0105
170;170;-2472,18411;15,7329;99,058;2,4964;262,99;473,56;723,55;235,2846;0,2825;0,1564;0,0103
170;170;-2472,120839;15,7071;101,0544;2,4925;263,52;474,13;723,85;235,3727;0,2836;0,1578;0,0103
170;170;-2472,057567;16,3721;102,2721;2,4879;263,98;474,57;724,12;235,3576;0,2833;0,1597;0,011
170;170;-2471,994296;16,6355;102,8253;2,4841;264,37;474,88;724,36;235,0083;0,2815;0,1615;0,0124
170;170;-2471,931024;16,6818;103,0452;2,4809;264,7;475,16;724,57;234,4554;0,2794;0,1633;0,0143
170;170;-2471,867753;16,3107;102,6913;2,4821;264,96;475,39;724,79;233,3192;0,2803;0,1645;0,016
170;170;-2471,804482;16,0646;103,1421;2,4827;265,08;475,49;725,11;232,6841;0,2794;0,1654;0,0174
170;170;-2471,74121;15,9424;104,4223;2,4828;265,14;475,46;725,56;232,5676;0,2765;0,1658;0,0186
170;170;-2471,677939;16,0927;105,9501;2,4831;265,09;474,9;726,17;233,7029;0,2774;0,1663;0,0187
170;170;-2471,614667;16,2827;107,4405;2,4827;264,95;473,88;726,83;234,8483;0,2789;0,1666;0,0183
170;170;-2471,551396;16,4795;108,7343;2,4805;264,74;472,32;727,45;235,5831;0,2812;0,167;0,0173
170;170;-2471,488124;16,9965;107,5632;2,479;264,39;470,05;727,88;235,2567;0,2828;0,167;0,0171
170;170;-2471,424853;17,5768;105,0965;2,4776;264,03;467,58;728,07;234,2723;0,2837;0,1667;0,0175
170;170;-2471,361582;16,4042;101,5526;2,4736;263,67;464,93;728,09;231,2851;0,2793;0,1659;0,0204
170;170;-2471,29831;15,3674;98,5355;2,4692;263,42;462,38;728;228,558;0,2765;0,1649;0,0235
170;170;-2471,235039;14,4679;96,1819;2,4643;263,29;459,92;727,92;226,1651;0,2758;0,1638;0,0264
170;170;-2471,171767;13,8957;95,3899;2,4574;263,37;457,87;727,92;226,6137;0,274;0,1632;0,0296
170;170;-2471,108496;13,2336;95,8674;2,4482;263,74;456,21;728,14;226,9042;0,2742;0,1632;0,0331
170;170;-2471,045224;12,384;97,8496;2,4362;264,22;455,16;728,65;226,1136;0,2781;0,164;0,0369
170;170;-2470,981953;12,3739;98,7086;2,4284;264,74;455,28;729,48;225,8685;0,2775;0,1648;0,0401
170;170;-2470,918681;12,4853;99,9774;2,4243;265,17;456,21;730,66;225,1584;0,2788;0,1652;0,0392
170;170;-2470,85541;12,5098;101,5522;2,4257;265,39;458,04;731,95;224,3153;0,2814;0,165;0,0344
170;170;-2470,792139;12,1724;103,34;2,4354;265,46;459,92;733,01;223,7424;0,2847;0,1641;0,0263
170;170;-2470,728867;14,0482;104,8547;2,4456;265,38;461,09;733,57;224,2076;0,2873;0,1615;0,0182
170;170;-2470,665596;14,2184;107,3084;2,4539;265,12;461,45;733,37;225,3925;0,2868;0,1579;0,0134
170;170;-2470,602324;13,3345;109,8722;2,4592;264,7;460,82;732,51;226,6837;0,2842;0,1537;0,0108
170;170;-2470,539053;14,4495;109,9149;2,4587;264,23;459,62;731,32;226,4152;0,2825;0,1498;0,0101
170;170;-2470,475781;14,2841;111,2047;2,456;263,76;458,36;730,03;225,7255;0,2839;0,1487;0,01
170;170;-2470,41251;13,7167;111,3471;2,4541;263,43;457,19;728,94;224,8232;0,284;0,1492;0,01
170;170;-2470,349238;13,341;110,0643;2,454;263,24;456,42;728,27;223,7319;0,2828;0,1511;0,01
170;170;-2470,285967;16,072;110,0703;2,4589;263,15;456,25;728;222,3152;0,2884;0,154;0,01
170;170;-2470,222696;15,5244;109,9988;2,4693;263,13;456,59;728,17;222,6289;0,292;0,1559;0,01
170;170;-2470,159424;13,8864;109,495;2,4832;263,19;457,46;728,73;222,4043;0,2936;0,1565;0,01
170;170;-2470,096153;12,4573;108,3037;2,4992;263,31;458,9;729,53;220,2912;0,2933;0,1557;0,01
