TechCSV1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#separator;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#multiwellfile;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#DatasetType;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ContinuFile;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#VariableType;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wellname;datasetname;Variable;Variable;Variable;Variable;;;;Variable;Variable;Variable;Variable;;;;;;;;;;;;;;;;;;
#VariableName;;m;ohm * m;gAPI;g / cm3;mc sec / m;mc sec / m;mc sec / m;mm;m3/m3;v/v;mD;;;;;;;;;;;;;;;;;;
wellName;datasetName;DEPTH;RESISTIVITY;GAMMA RAY;DENSITY LOG;SONIC LOG P-WAVE;SONIC LOG S- WAVE;SONIC LOG;CALIPER;NEUTRON LOG;TOTAL POROSITY ;TOTAL PERMEABILIITY;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,921016;6,5118;74,9257;2,2916;;;;159,2821;0,2979;0,2016;19,7421;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,878841;6,6372;74,9277;2,2943;;;;158,6703;0,301;0,2043;20,4767;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,836667;6,6372;74,0898;2,2936;;;;157,9676;0,3074;0,2083;19,1886;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,794492;6,6372;73,2518;2,3008;;;;157,275;0,3118;0,2118;19,2316;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,752317;6,7236;72,4138;2,3093;;;;156,9028;0,3137;0,212;17,2031;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,710142;6,9149;71,5778;2,3192;;;;156,9187;0,3127;0,2083;13,3267;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,667967;6,9286;71,5155;2,3193;;;;156,6908;0,3104;0,2074;14,3891;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,625793;7,013;71,5155;2,3172;;;;156,6737;0,3077;0,2058;14,7725;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,583618;7,222;71,5155;2,313;;;;156,9956;0,3047;0,2024;13,4646;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,541443;7,2471;71,8842;2,309;;;;157,6737;0,3061;0,2008;10,7058;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,499251;7,2471;72,3032;2,3113;;;;158,3631;0,3068;0,1985;8,3114;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,45691;7,2471;72,7222;2,325;;;;158,9853;0,3053;0,1945;6,4572;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,414569;7,3015;71,7904;2,323;;;;158,6132;0,306;0,198;8,4034;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,372228;7,3955;70,8762;2,3193;;;;157,9115;0,3059;0,203;12,9866;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,329887;7,5536;70,6143;2,3189;;;;156,9202;0,3032;0,2076;23,237;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,287546;7,5878;69,8182;2,3147;;;;156,9417;0,3012;0,2083;28,0561;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,245204;7,5878;68,8759;2,3116;;;;156,9401;0,3;0,209;32,3534;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,202863;7,5878;67,9332;2,315;;;;156,0786;0,3001;0,2128;44,4087;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,160522;7,6624;68,9178;2,3235;;;;156,429;0,3014;0,2097;31,3647;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,118181;7,7424;70,5938;2,3317;;;;156,9492;0,304;0,206;19,2799;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,07584;7,7424;72,2711;2,3311;;;;156,4857;0,3096;0,2089;17,2895;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2374,033499;7,6843;74,5222;2,3296;;;;156,7924;0,313;0,2072;12,029;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,991157;7,6138;76,4863;2,3259;;;;157,257;0,3153;0,2048;8,46;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,948816;7,6138;75,6484;2,3133;;;;156,7454;0,3171;0,2096;11,359;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,906475;7,7778;74,8104;2,3061;;;;156,9991;0,3168;0,2102;12,2333;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,864134;8,0044;73,9229;2,3034;;;;157,66;0,3161;0,2086;10,9855;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,821793;8,0044;72,6669;2,3118;;;;158,1439;0,322;0,2068;6,3546;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,779452;7,8939;71,4099;2,3166;;;;158,8225;0,3246;0,2043;4,3059;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,73711;7,7201;70,2385;2,3195;;;;159,5441;0,3252;0,2018;3,3297;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,694769;7,7201;70,2385;2,3282;;;;159,0159;0,3298;0,2049;3,1971;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,652428;7,7848;70,2385;2,3344;;;;158,4876;0,3314;0,2068;3,3931;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,610087;7,9014;70,2552;2,3385;;;;157,9712;0,3304;0,2077;3,9085;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,567746;7,9014;71,0932;2,3465;;;;158,0422;0,3329;0,2071;3,1787;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,525404;7,9014;71,9312;2,3525;;;;158,1209;0,3351;0,2063;2,5732;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,483063;7,9014;72,7691;2,3565;;;;158,2075;0,3369;0,2051;2,0664;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,440722;7,7782;73,6071;2,3702;;;;158,1268;0,3436;0,205;1,3651;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,398381;7,7082;74,4451;2,3754;;;;157,9732;0,3461;0,2055;1,2194;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,35604;7,7082;75,283;2,3697;;;;157,7358;0,3436;0,2053;1,3707;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,313699;7,7366;76,121;2,3829;;;;157,9927;0,3438;0,203;1,1083;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,271357;7,7738;76,959;2,3903;;;;158,8214;0,3417;0,1988;0,8989;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,229016;7,8209;77,7969;2,3867;;;;160,4465;0,3356;0,1915;0,7071;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,186675;7,8268;78,6349;2,3737;;;;162,0644;0,3374;0,19;0,5566;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,144334;7,8191;78,7355;2,3593;;;;163,0182;0,3383;0,1913;0,5827;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,101993;7,7973;77,4785;2,3446;;;;162,7511;0,3355;0,1947;0,9425;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,059652;7,7936;76,2215;2,3223;;;;162,4878;0,3281;0,1969;1,8337;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2373,01731;7,8319;74,8365;2,3069;;;;161,7824;0,3201;0,2006;4,239;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,974969;7,9579;73,1613;2,3112;;;;160,063;0,3133;0,206;10,5625;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,932628;7,9856;71,4854;2,3098;;;;159,83;0,3054;0,2054;16,715;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,890287;7,9572;70,3457;2,3076;;;;159,7529;0,3002;0,2049;22,2667;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,847946;7,8463;70,7647;2,3075;;;;158,9108;0,3039;0,2094;26,0345;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,805605;7,8528;71,1836;2,3067;;;;158,8855;0,3014;0,2085;28,3934;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,763263;7,892;71,5736;2,3063;;;;158,8871;0,2981;0,2072;31,4661;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,720922;7,892;71,8529;2,3085;;;;157,8526;0,3008;0,2122;41,0714;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,678581;7,892;72,1323;2,3127;;;;157,6901;0,3024;0,2131;40,0886;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,63624;7,8663;72,4116;2,3149;;;;157,7704;0,3038;0,2132;36,9064;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,593899;7,7054;72,6885;2,3019;;;;157,0109;0,3066;0,2189;50,7657;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,551557;7,7018;71,9932;2,303;;;;156,6962;0,3062;0,22;56,9408;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,509216;7,7882;70,7362;2,3115;;;;156,5428;0,3049;0,2191;57,0388;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,466875;7,8747;69,4793;2,3143;;;;155,6488;0,3096;0,2229;57,6821;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,424534;7,9103;70,4396;2,3244;;;;154,9818;0,3102;0,2227;54,8556;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,382193;7,9103;72,8424;2,3398;;;;154,4607;0,3079;0,2196;49,3795;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,339852;7,9103;73,6842;2,3546;;;;153,7498;0,3063;0,2156;38,8435;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,29751;7,9121;74,5222;2,3735;;;;153,7475;0,3002;0,2076;29,0399;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,255169;7,9142;75,4003;2,3959;;;;154,3414;0,2905;0,1965;20,4337;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,212828;7,8443;78,7522;2,4192;;;;154,4813;0,295;0,19;8,6864;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,170487;7,8089;81,9664;2,433;;;;154,8995;0,2965;0,1833;4,3432;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,128146;7,8089;85,0392;2,4369;;;;155,6052;0,295;0,1764;2,574;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,085805;7,8494;88,1118;2,4491;;;;157,9352;0,2926;0,1636;0,9321;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,043463;7,9427;91,1843;2,4548;;;;160,5339;0,2913;0,1524;0,3445;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2372,001122;8,1002;94,2569;2,452;;;;163,4017;0,2913;0,1425;0,1322;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,958781;8,1128;93,7304;2,4433;;;;164,3914;0,2945;0,1435;0,1182;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,91644;8,1192;92,6725;2,4375;;;;164,6364;0,294;0,1462;0,1596;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,874099;8,1352;91,2759;2,4371;;;;163,9948;0,2873;0,149;0,3113;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,831758;8,1373;89,8793;2,4427;;;;162,8915;0,2882;0,1518;0,3981;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,789416;8,1192;88,4827;2,448;;;;161,7489;0,2893;0,1549;0,5053;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,747075;8,067;87,0872;2,451;;;;160,6595;0,2883;0,1572;0,6693;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,704734;8,0149;86,1498;2,4528;;;;159,3172;0,2964;0,1626;0,6631;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,662393;7,9784;85,5632;2,4576;;;;159,5335;0,3007;0,1602;0,4014;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,620052;7,9784;85,5632;2,4696;;;;163,5126;0,2914;0,1333;0,0557;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,577711;8,0198;85,5632;2,4769;;;;165,8399;0,2912;0,1241;0,0274;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,535369;8,0596;85,5632;2,4881;;;;167,8937;0,2932;0,1185;0,0157;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,493028;8,0596;85,5632;2,5148;;;;170,5511;0,2936;0,1095;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,450687;8,036;85,2582;2,4996;;;;169,7158;0,2978;0,1209;0,0163;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,408346;8,0102;84,8392;2,4706;;;;168,1217;0,3009;0,1361;0,0497;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,366005;8,0102;84,4202;2,4491;;;;168,6589;0,2939;0,1371;0,0718;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,323663;8,0102;84,0013;2,435;;;;170,0356;0,291;0,1346;0,0688;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,281322;8,0287;83,5823;2,4228;;;;171,483;0,292;0,133;0,06;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,238981;8,1478;83,1633;2,4029;;;;171,1763;0,3031;0,1438;0,0878;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,19664;8,1024;80,8907;2,3659;;;;170,472;0,3083;0,1588;0,2247;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,154299;7,9704;77,8556;2,3233;;;;169,6035;0,3091;0,174;0,8222;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,111958;7,9153;77,4366;2,317;;;;169,2912;0,3024;0,1738;1,2536;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,069616;7,8923;77,0176;2,3127;;;;168,89;0,2963;0,1744;1,9407;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2371,027275;7,8923;76,5484;2,3084;;;;168,1516;0,2918;0,1771;3,2999;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,984934;7,8923;75,2914;2,2809;;;;163,1198;0,3057;0,2068;18,8671;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,942593;7,852;74,0345;2,2866;;;;161,5081;0,318;0,2164;19,2799;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,900252;7,7786;72,7715;2,3205;;;;162,8199;0,3286;0,2086;4,8289;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,857911;7,8582;71,0965;2,3059;;;;161,0722;0,3264;0,2136;8,4787;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,815569;7,899;69,4206;2,2981;;;;159,7358;0,3246;0,2174;13,1961;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,773228;7,899;67,7447;2,2972;;;;158,8309;0,3233;0,2201;17,9545;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,730887;7,9678;66,0687;2,31;;;;157,9089;0,3238;0,2208;18,2879;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,688546;8,0077;66,0571;2,3087;;;;156,5684;0,3245;0,2244;23,8392;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,646205;8,0077;68,1469;2,289;;;;154,696;0,3253;0,2318;43,2559;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,603864;8,0855;70,2418;2,2875;;;;153,8014;0,3236;0,2335;56,8824;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,561522;8,1371;72,1725;2,291;;;;153,054;0,3207;0,233;66,9421;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,519181;8,1371;73,8484;2,2997;;;;152,396;0,3163;0,2298;69,2134;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,47684;8,1371;75,5233;2,3038;;;;152,98;0,3113;0,2205;43,3294;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,434499;8,1304;76,7679;2,3097;;;;154,2776;0,3065;0,208;19,9625;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,392158;8,1111;77,1869;2,3206;;;;156,576;0,3021;0,1909;5,886;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,349816;8,1076;77,6059;2,3309;;;;158,2669;0,3022;0,1823;2,7128;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,307475;8,167;78,0249;2,34;;;;159,8831;0,3039;0,176;1,386;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,265134;8,3676;78,4422;2,347;;;;161,6386;0,3068;0,1709;0,7215;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,222793;8,4134;78,2159;2,3389;;;;160,1145;0,3129;0,1854;1,8046;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,180452;8,4465;77,7969;2,3273;;;;158,2389;0,3171;0,2018;5,7689;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,138111;8,5803;77,3779;2,319;;;;158,2343;0,3132;0,2059;10,7633;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,095769;8,6172;76,959;2,3225;;;;159,5199;0,3092;0,2024;10,1745;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,053428;8,6404;76,1169;2,3283;;;;160,9695;0,3058;0,1971;7,9905;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2370,011087;8,7566;73,6071;2,3247;;;;161,1081;0,3042;0,1967;8,4469;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,968746;8,7942;75,0585;2,3273;;;;160,59;0,3071;0,1975;7,5496;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,926405;8,8278;78,4103;2,3331;;;;159,797;0,3127;0,1988;5,9486;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,884064;9,0492;81,7622;2,3404;;;;159,2272;0,3214;0,1997;3,7163;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,841722;9,2309;82,7426;2,349;;;;158,8107;0,3214;0,1967;2,848;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,799381;9,3941;82,327;2,3576;;;;158,5105;0,3172;0,1918;2,4354;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,75704;9,6026;81,908;2,3584;;;;158,4307;0,3202;0,1915;1,9509;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,714699;9,8172;81,408;2,3593;;;;158,4541;0,317;0,1897;2,0413;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,672358;10,0238;80,8494;2,3599;;;;158,5828;0,3097;0,187;2,5708;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,630017;10,0238;80,2907;2,3549;;;;159,2233;0,3058;0,1852;2,8122;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,587675;10,3232;79,7321;2,3535;;;;159,3598;0,3005;0,1839;3,514;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,545334;10,8815;79,1913;2,3554;;;;159,0538;0,2939;0,1829;4,9107;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,502993;10,8815;80,8673;2,3518;;;;158,8607;0,2923;0,1809;4,5724;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,460652;10,9424;82,5432;2,3581;;;;158,9746;0,2883;0,1758;3,75;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,418311;11,0684;84,2181;2,375;;;;159,4156;0,2815;0,1674;2,6697;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,375969;11,0734;85,4928;2,3916;;;;159,0741;0,2698;0,1625;0,4799;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,333628;11,0837;86,7498;2,4048;;;;158,37;0,2573;0,1559;0,5745;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,291287;11,1073;88,0067;2,4135;;;;157,239;0,244;0,1507;0,8128;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,248946;11,1094;84,2962;2,4244;;;;157,1649;0,2378;0,1441;0,6346;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,206605;11,1094;80,1064;2,4396;;;;157,543;0,2331;0,1348;0,3483;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,164264;11,1094;75,9165;2,4613;;;;158,4732;0,2296;0,1217;0,116;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,121922;11,197;73,1747;2,4799;;;;160,1719;0,2306;0,1082;0,0254;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,079581;11,2639;70,6608;2,4908;;;;161,1108;0,2357;0,1037;0,0129;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2369,03724;11,2639;68,1469;2,4879;;;;160,3401;0,2475;0,1152;0,0248;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,994899;11,3031;74,3563;2,4836;;;;160,9741;0,2583;0,117;0,013;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,952558;11,3371;82,6437;2,4767;;;;161,6698;0,2684;0,1181;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,910217;11,3371;91,2329;2,4639;;;;161,7472;0,2777;0,1227;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,867875;11,397;100,9483;2,4569;;;;162,2303;0,2811;0,1205;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,825534;11,4217;108,9593;2,4537;;;;162,5409;0,2832;0,1181;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,783193;11,2813;110,6352;2,4565;;;;161,9371;0,2867;0,1214;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,740852;11,242;112,3112;2,4666;;;;162,0836;0,2953;0,1224;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,698511;11,1972;113,7407;2,4765;;;;162,3211;0,3053;0,1234;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,65617;10,9685;114,1597;2,474;;;;161,7353;0,3122;0,1278;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,613828;10,7823;114,5787;2,4787;;;;161,7671;0,3214;0,1307;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,571487;10,6414;115,0606;2,4841;;;;161,9319;0,3316;0,1312;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,529146;10,6414;115,8977;2,4747;;;;161,1266;0,3409;0,1383;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,486805;10,6414;116,7356;2,4725;;;;160,702;0,3446;0,1415;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,444464;10,6217;117,2943;2,4744;;;;160,6282;0,344;0,1417;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,402122;10,4247;115,339;2,4732;;;;161,6471;0,3365;0,1345;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,359781;10,212;113,3838;2,4712;;;;162,5815;0,3241;0,1259;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,31744;9,9966;111,4285;2,4686;;;;163,3819;0,3088;0,1166;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,275099;9,9446;109,4732;2,4653;;;;162,8748;0,3053;0,1179;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,232758;9,92;108,5503;2,4645;;;;162,4323;0,3063;0,1218;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,190417;9,9182;108,5503;2,4659;;;;162,0495;0,3113;0,1279;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,148075;9,4718;108,5493;2,4656;;;;162,2117;0,3167;0,1309;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,105734;9,2342;108,1481;2,4654;;;;162,4772;0,3219;0,1322;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,063393;9,2229;107,3102;2,4653;;;;162,8549;0,327;0,1314;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2368,021052;9,2224;106,4722;2,4623;;;;162,6754;0,323;0,1309;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,978711;9,1547;106,7202;2,4611;;;;162,2745;0,3219;0,132;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,93637;8,998;108,3944;2,4624;;;;161,6161;0,3252;0,1351;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,894028;8,8209;109,3112;2,4628;;;;161,1815;0,3215;0,1355;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,851687;8,7106;110,1492;2,4634;;;;160,5765;0,3183;0,1354;0,0105;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,809346;8,7106;110,9872;2,4643;;;;159,6619;0,3171;0,1348;0,0106;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,767005;8,6962;111,1045;2,4651;;;;159,7531;0,3144;0,1293;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,724664;8,6568;110,8215;2,4688;;;;160,0488;0,3159;0,1251;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,682323;8,5724;109,9849;2,4781;;;;160,4249;0,3259;0,125;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,639981;8,5559;109,147;2,4777;;;;160,6174;0,3257;0,1251;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,59764;8,5553;108,309;2,4764;;;;160,6609;0,3236;0,1262;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,555299;8,5553;107,471;2,4788;;;;160,4411;0,3224;0,1296;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,512958;8,4815;106,6339;2,4763;;;;160,4216;0,318;0,1305;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,470617;8,4101;106,1303;2,4743;;;;160,3126;0,3163;0,1323;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,428275;8,4185;106,6889;2,4785;;;;159,7238;0,3263;0,1399;0,0101;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,385934;8,1719;107,2476;2,4767;;;;159,8218;0,3271;0,1401;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,343593;7,891;107,8062;2,473;;;;160,1593;0,3249;0,138;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,301252;7,891;108,3517;2,4706;;;;160,3592;0,3249;0,1387;0,01;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,258911;7,8063;103,5125;2,4425;;;;161,59;0,3216;0,1381;0,0113;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,21657;7,6977;96,3328;2,4065;;;;163,3213;0,3172;0,1367;0,0135;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,174228;7,6977;91,305;2,3999;;;;164,9816;0,3155;0,1358;0,0183;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,131887;7,5538;86,2772;2,3751;;;;165,7016;0,3118;0,1436;0,0511;;;;;;;;;;;;;;;;;;
183 PL;183 PL;-2367,089546;7,344;81,2494;2,3398;;;;165,6323;0,3072;0,1575;0,211;;;;;;;;;;;;;;;;;;
