TechCSV1.0;;;;;;;;;;;;
#separator;;;;;;;;;;;;
;;;;;;;;;;;;
#multiwellfile;;;;;;;;;;;;
yes;;;;;;;;;;;;
#DatasetType;;;;;;;;;;;;
ContinuFile;;;;;;;;;;;;
#VariableType;;;;;;;;;;;;
wellname;datasetname;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable;Variable
169;169;-2646,975555;11,297893;98,923831;2,561;442,7153;241,1653;730,364;224,860213;0,2846;0,1329;0,01
169;169;-2646,930117;11,500032;98,612105;2,561;442,5687;241,8187;729,604;224,816119;0,2824;0,1325;0,01
169;169;-2646,884679;11,673736;98,46629;2,56;442,878;242,52;729,028;224,631132;0,2795;0,1318;0,01
169;169;-2646,83924;11,791954;98,485704;2,559;443,5873;243,2747;728,71;224,460961;0,2767;0,1312;0,01
169;169;-2646,793802;11,783273;98,829739;2,557;445,1607;244,2213;729,61;224,42205;0,2746;0,1306;0,01
169;169;-2646,748364;11,657361;99,18654;2,557;447,438;245,528;731,398;225,072275;0,2733;0,1301;0,01
169;169;-2646,702925;11,483877;99,44916;2,556;450,2267;247,1193;733,89;226,030661;0,2724;0,1297;0,01
169;169;-2646,657487;11,280222;99,378635;2,557;453,3933;249,1127;737,39;227,262944;0,2712;0,1292;0,01
169;169;-2646,612048;11,084318;99,466917;2,557;456,436;251,042;741,434;227,788548;0,2706;0,129;0,01
169;169;-2646,56661;10,888133;99,746533;2,556;459,376;252,8993;745,8347;228,067306;0,2707;0,1292;0,01
169;169;-2646,521172;10,675817;100,593607;2,553;462,136;254,4927;750,1813;228,575114;0,2731;0,1302;0,01
169;169;-2646,475733;10,486353;101,712619;2,551;464,704;255,942;754,032;229,168194;0,2775;0,1321;0,01
169;169;-2646,430295;10,319272;102,935343;2,548;467,0973;257,2387;757,4547;229,685491;0,283;0,1345;0,01
169;169;-2646,384857;10,220578;103,902338;2,547;469,0707;258,0253;760,0013;229,410426;0,2881;0,137;0,01
169;169;-2646,339418;10,153365;104,373358;2,547;470,6;258,188;762,116;229,358413;0,291;0,1386;0,01
169;169;-2646,29398;10,108136;104,488877;2,548;471,7653;257,8553;763,8973;229,504546;0,2926;0,1396;0,01
169;169;-2646,248542;10,081298;104,214796;2,549;472,3187;256,8087;765,2707;230,243195;0,2932;0,1399;0,01
169;169;-2646,203103;10,043532;104,234714;2,55;472,94;255,786;766,432;230,460205;0,2947;0,1403;0,01
169;169;-2646,157665;9,997151;104,508027;2,55;473,634;254,832;767,4533;230,262019;0,2969;0,1408;0,01
169;169;-2646,112226;9,950048;105,380993;2,55;474,574;254,352;768,4867;229,920877;0,2987;0,1413;0,01
169;169;-2646,066788;9,91703;106,010187;2,55;475,378;254,08;769,604;230,038923;0,2992;0,1414;0,01
169;169;-2646,02135;9,897436;106,407038;2,55;476,0313;253,9273;770,7327;230,594631;0,2985;0,141;0,01
169;169;-2645,975911;9,833105;106,099646;2,55;476,1447;253,6007;771,4593;230,644541;0,2974;0,1406;0,01
169;169;-2645,930473;9,734291;105,718273;2,548;475,698;252,93;771,654;230,769629;0,2974;0,1409;0,01
169;169;-2645,885035;9,596273;105,261317;2,546;474,7547;252,0173;771,3947;230,988658;0,2987;0,1419;0,01
169;169;-2645,839596;9,496186;105,006425;2,543;472,7013;250,9907;770,2413;231,53385;0,3009;0,1436;0,01
169;169;-2645,794158;9,454699;104,839933;2,54;469,972;250,368;768,472;231,724314;0,3027;0,1452;0,01
169;169;-2645,74872;9,492079;104,779434;2,538;466,728;250,03;766,23;231,387569;0,3039;0,1466;0,01
169;169;-2645,703281;9,648566;104,694587;2,539;462,908;249,83;763,43;231,310346;0,304;0,1472;0,01
169;169;-2645,657843;9,832088;104,746168;2,54;459,308;249,166;760,362;231,635322;0,3035;0,1472;0,01
169;169;-2645,612404;10,037271;105,037113;2,542;455,988;248,148;757,1467;232,597068;0,3023;0,1463;0,01
169;169;-2645,566966;10,156743;105,646662;2,544;453,868;246,728;754,2133;233,085309;0,3004;0,1446;0,01
169;169;-2645,521528;10,238368;106,123205;2,547;452,52;245,868;751,912;233,178104;0,2981;0,1427;0,01
169;169;-2645,476089;10,273237;106,191972;2,55;451,7553;245,4873;750,1287;232,616556;0,2952;0,1407;0,01
169;169;-2645,430651;10,345534;105,584243;2,553;451,6087;246,0607;749,2153;231,679885;0,2922;0,1387;0,01
169;169;-2645,385213;10,418106;104,698517;2,555;451,434;246,446;748,41;230,783255;0,289;0,1368;0,01
169;169;-2645,339774;10,465737;103,532769;2,558;451,2233;246,6527;747,648;230,251102;0,2855;0,1351;0,01
169;169;-2645,294336;10,447152;102,760064;2,559;450,8567;246,3793;746,628;230,239703;0,2819;0,1335;0,01
169;169;-2645,248897;10,420397;102,328622;2,559;450,246;246,006;745,372;230,457276;0,2786;0,1321;0,01
169;169;-2645,203459;10,442615;102,620682;2,557;449,412;245,54;743,8953;230,860294;0,2764;0,1312;0,01
169;169;-2645,158021;10,508059;103,168307;2,554;448,032;244,84;741,8487;231,16805;0,2749;0,1306;0,01
169;169;-2645,112582;10,610786;103,790594;2,552;446,812;243,96;739,706;231,285495;0,2734;0,1302;0,01
169;169;-2645,067144;10,80133;104,249649;2,552;445,8307;242,9987;737,5627;230,70308;0,271;0,1295;0,01
169;169;-2645,021706;11,016945;104,221159;2,554;446,0373;242,3853;735,9893;229,670769;0,2683;0,1281;0,01
169;169;-2644,976267;11,224187;103,85714;2,557;446,244;242,484;734,78;228,461378;0,2654;0,1263;0,01
169;169;-2644,930829;11,283222;102,980106;2,563;446,432;243,1153;733,88;227,681523;0,2634;0,1241;0,01
169;169;-2644,885391;11,323;102,267428;2,569;446,452;244,2687;733,58;227,632333;0,2617;0,1217;0,01
169;169;-2644,839952;11,363827;101,71795;2,575;446,476;245,01;733,612;228,115501;0,2601;0,1192;0,01
169;169;-2644,794514;11,561918;101,806073;2,58;446,476;245,4007;733,92;229,211761;0,2576;0,1166;0,01
169;169;-2644,749075;11,800877;102,025389;2,583;446,236;245,1073;734,72;230,055449;0,2543;0,1141;0,01
169;169;-2644,703637;12,069021;102,339428;2,584;445,768;244,646;735,564;230,671271;0,2504;0,1117;0,01
169;169;-2644,658199;12,232794;102,349664;2,582;445,1107;244,0333;736,4213;230,495352;0,247;0,1102;0,01
169;169;-2644,61276;12,391027;102,453767;2,578;444,1173;243,0667;737,1347;230,069267;0,2447;0,1098;0,01
169;169;-2644,567322;12,543894;102,64878;2,573;442,856;241,612;737,716;229,400894;0,2435;0,1106;0,01
169;169;-2644,521884;12,77871;103,382281;2,569;441,3887;239,8267;738,1653;228,61869;0,2442;0,1123;0,01
169;169;-2644,476445;12,964424;104,060519;2,567;439,6753;237,9933;738,2187;228,094275;0,2452;0,1136;0,01
169;169;-2644,431007;13,090933;104,663603;2,567;437,546;236,316;737,964;227,874656;0,2465;0,1146;0,01
169;169;-2644,385568;13,089191;104,809373;2,57;435,126;234,7247;737,4187;228,839224;0,2473;0,1148;0,01
169;169;-2644,34013;13,089093;104,795922;2,574;432,586;232,9713;736,1053;230,102386;0,2481;0,1145;0,01
169;169;-2644,294692;13,103856;104,599859;2,578;430,266;231,394;734,644;231,67614;0,2489;0,1136;0,01
169;169;-2644,249253;13,159944;103,884398;2,581;428,0887;230,004;733,0887;232,237957;0,2493;0,1128;0,01
169;169;-2644,203815;13,234076;102,794409;2,583;425,8753;229,244;731,5753;232,317005;0,2489;0,112;0,01
169;169;-2644,158377;13,330631;101,164487;2,584;424,546;229,132;729,818;231,775535;0,2471;0,1112;0,01
169;169;-2644,112938;13,452337;99,329571;2,585;423,846;229,4553;727,8673;231,054601;0,2445;0,1103;0,01
169;169;-2644,0675;13,589739;97,679327;2,586;423,506;229,8087;725,6407;230,471541;0,2417;0,1092;0,01
169;169;-2644,022062;13,75075;96,513336;2,587;422,802;229,838;723,678;230,260911;0,2387;0,108;0,01
169;169;-2643,976623;13,933099;96,01262;2,586;421,8067;229,6613;721,9553;231,331565;0,2358;0,1068;0,01
169;169;-2643,931185;14,130484;95,783375;2,584;420,3733;229,5747;720,8087;232,797241;0,2326;0,1059;0,01
169;169;-2643,885746;14,353634;95,818395;2,58;418,816;229,448;720,01;234,422766;0,2291;0,1054;0,01
169;169;-2643,840308;14,682842;96,088429;2,576;417,18;229,2707;719,4547;234,857744;0,2261;0,1053;0,01
169;169;-2643,79487;15,071369;96,45511;2,572;415,58;228,8773;719,0013;234,660026;0,224;0,1053;0,01
169;169;-2643,749431;15,540818;96,877748;2,572;414,072;228,276;718,364;233,671509;0,2238;0,1052;0,01
169;169;-2643,703993;16,004594;97,009582;2,574;412,658;227,5033;717,612;232,67258;0,2246;0,1049;0,01
169;169;-2643,658555;16,456061;96,931192;2,577;411,538;226,4367;716,932;231,732891;0,2254;0,1043;0,01
169;169;-2643,613116;16,860195;96,452248;2,581;410,658;225,446;716,744;231,100279;0,225;0,1035;0,01
169;169;-2643,567678;17,058461;96,003153;2,585;409,9553;224,5453;716,9293;230,780485;0,2235;0,1024;0,01
169;169;-2643,52224;17,099232;95,671976;2,589;409,4087;223,9987;717,5227;230,658606;0,2216;0,101;0,01
169;169;-2643,476801;16,817395;96,059279;2,594;408,918;223,708;718,052;230,734459;0,2207;0,099;0,01
169;169;-2643,431363;16,48344;96,843204;2,599;408,5927;223,6233;718,522;230,769209;0,2208;0,097;0,01
169;169;-2643,385924;16,117847;97,872174;2,603;409,4193;223,8567;718,842;230,740464;0,2218;0,0949;0,01
169;169;-2643,340486;15,790045;98,665652;2,603;410,902;224,31;719,262;230,272878;0,2237;0,094;0,01
169;169;-2643,295048;15,504411;99,154823;2,603;412,856;224,9093;719,758;229,515891;0,2256;0,0941;0,01
169;169;-2643,249609;15,260089;99,394047;2,601;415,116;225,5027;720,338;228,52796;0,2273;0,0951;0,01
169;169;-2643,204171;15,261855;99,529998;2,599;417,396;225,82;720,67;227,676516;0,2286;0,0966;0,01
169;169;-2643,158733;15,342652;99,764196;2,598;419,6893;225,8973;720,7953;227,087159;0,2299;0,0979;0,01
169;169;-2643,113294;15,501228;100,095082;2,597;421,9827;225,4707;720,5487;226,755729;0,2314;0,0988;0,01
169;169;-2643,067856;15,615036;100,427788;2,597;424,28;224,924;720,118;226,712704;0,2329;0,0994;0,01
169;169;-2643,022417;15,68297;100,58229;2,597;426,5793;224,324;719,5607;226,623801;0,2347;0,1001;0,01
169;169;-2642,976979;15,697268;100,524153;2,596;428,8727;223,964;718,9673;226,473145;0,2366;0,101;0,01
169;169;-2642,931541;15,574995;100,227696;2,595;431,166;223,772;718,566;226,115785;0,2388;0,1024;0,01
169;169;-2642,886102;15,433036;100,039839;2,592;433,4593;223,7167;718,3147;225,759835;0,2414;0,104;0,01
169;169;-2642,840664;15,276973;100,034786;2,59;435,7527;223,8833;718,2613;225,427814;0,2444;0,1059;0,01
169;169;-2642,795226;15,17717;100,51489;2,587;438,05;224,298;718,252;225,158381;0,248;0,1079;0,01
169;169;-2642,749787;15,093739;101,086034;2,584;440,3427;224,9413;718,2893;224,946814;0,2518;0,11;0,01
169;169;-2642,704349;15,026291;101,70585;2,581;442,5693;226,1547;718,4827;224,82352;0,2558;0,1122;0,01
169;169;-2642,658911;14,956419;101,568768;2,578;444,556;227,604;718,864;224,979057;0,259;0,1144;0,01
169;169;-2642,613472;14,902615;100,93106;2,576;446,28;229,1993;719,3893;225,265676;0,2612;0,1165;0,01
169;169;-2642,568034;14,885292;99,516827;2,574;447,08;230,6927;720,0827;225,720729;0,2618;0,1183;0,01
169;169;-2642,522595;14,936485;97,979442;2,572;447,544;231,946;720,664;226,284674;0,2614;0,1197;0,01
169;169;-2642,477157;14,971507;96,589779;2,57;447,856;233,0113;721,144;226,791613;0,2608;0,1209;0,01
169;169;-2642,431719;14,910057;95,704319;2,568;448,816;233,8247;721,384;227,057952;0,2602;0,1218;0,01
169;169;-2642,38628;14,758365;95,358337;2,566;449,86;234,614;721,604;226,823674;0,2594;0,1226;0,01
169;169;-2642,340842;14,582289;95,253346;2,564;450,8773;235,3747;721,806;226,361757;0,2588;0,1234;0,01
169;169;-2642,295404;14,432794;95,335084;2,562;451,1507;236,0213;721,966;225,712019;0,2586;0,124;0,01
169;169;-2642,249965;14,266803;95,3395;2,56;451,14;236,532;722,078;225,318467;0,2595;0,1248;0,01
169;169;-2642,204527;14,096564;95,340093;2,558;450,934;236,936;722,1533;225,120095;0,261;0,1258;0,01
169;169;-2642,159088;13,94165;95,492192;2,556;450,674;237,196;722,1867;225,323639;0,2634;0,1272;0,01
169;169;-2642,11365;13,846482;95,782245;2,555;450,41;237,44;722,192;225,55672;0,2652;0,1284;0,01
169;169;-2642,068212;13,786629;96,146884;2,555;450,144;237,6867;722,1953;225,755389;0,2666;0,1294;0,01
169;169;-2642,022773;13,743539;96,499253;2,556;449,884;238,0533;722,3487;225,581964;0,2671;0,1296;0,01
169;169;-2641,977335;13,643398;96,697311;2,557;449,62;238,552;722,682;225,254689;0,2669;0,1291;0,01
169;169;-2641,931897;13,501776;96,768881;2,559;449,3547;239,1587;723,1433;224,848389;0,2664;0,1283;0,01
169;169;-2641,886458;13,323941;96,558343;2,56;449,1013;239,9453;723,6767;224,76768;0,2653;0,1274;0,01
169;169;-2641,84102;13,16771;96,377341;2,561;448,948;240,868;724,194;225,002647;0,2651;0,1268;0,01
169;169;-2641,795582;13,029564;96,236646;2,561;448,9553;241,896;724,7067;225,51033;0,2658;0,1265;0,01
169;169;-2641,750143;12,902248;96,744415;2,562;449,8087;243,056;725,2733;226,51991;0,2686;0,1268;0,01
169;169;-2641,704705;12,797389;97,545091;2,562;451,686;244,24;725,892;227,577554;0,2719;0,1275;0,01
169;169;-2641,659266;12,714988;98,638674;2,563;454,3047;245,4333;726,5333;228,683263;0,2759;0,1285;0,01
169;169;-2641,613828;12,57207;99,507035;2,562;457,4513;246,5667;727,0667;228,782607;0,28;0,13;0,01
169;169;-2641,567506;12,441778;99,99512;2,561;459,826;247,5;727,424;228,278011;0,284;0,1319;0,01
169;169;-2641,520804;12,3308;100,015717;2,56;461,5907;248,2427;727,6347;227,070072;0,2879;0,1341;0,01
169;169;-2641,474102;12,461499;99,614007;2,557;462,4973;248,4693;727,5813;225,717634;0,289;0,1361;0,01
169;169;-2641,427401;12,614685;99,234168;2,556;463,064;248,34;727,404;224,643254;0,2883;0,1372;0,01
169;169;-2641,380699;12,773386;98,934929;2,555;463,3847;247,9293;727,1447;223,995617;0,2851;0,137;0,01
169;169;-2641,333998;12,770141;98,532411;2,557;463,5313;247,1227;726,8913;223,947926;0,2814;0,1357;0,01
169;169;-2641,287296;12,742942;98,021353;2,559;463,59;246,308;726,738;224,103657;0,2784;0,1342;0,01
169;169;-2641,240595;12,712358;97,339424;2,561;463,5893;245,508;726,666;224,479379;0,2766;0,1326;0,01
169;169;-2641,193893;12,738344;97,000979;2,561;463,5827;244,888;726,726;225,181677;0,2754;0,1317;0,01
169;169;-2641,147192;12,777742;96,935995;2,561;463,708;244,424;726,97;225,925222;0,2741;0,131;0,01
169;169;-2641,10049;12,821614;97,329585;2,56;463,94;244,104;727,3533;226,61328;0,2724;0,1305;0,01
169;169;-2641,053789;12,828554;97,692313;2,559;464,34;244,144;727,8867;226,570941;0,2705;0,1297;0,01
169;169;-2641,007087;12,822222;97,987549;2,559;464,72;244,288;728,244;226,310789;0,2686;0,1289;0,01
169;169;-2640,960386;12,807078;98,114892;2,56;465,0713;244,498;728,464;226,00344;0,2672;0,1279;0,01
169;169;-2640,913684;12,826705;98,351992;2,561;465,2847;244,678;728,504;226,352165;0,2666;0,127;0,01
169;169;-2640,866983;12,855581;98,665505;2,563;465,282;244,87;728,472;227,002115;0,2663;0,1263;0,01
169;169;-2640,820281;12,87247;99,116705;2,566;465,062;245,0693;728,3813;227,896997;0,2662;0,1254;0,01
169;169;-2640,77358;12,809414;99,36328;2,57;464,182;245,2627;728,1947;228,494693;0,2658;0,1243;0,01
169;169;-2640,726878;12,717315;99,469917;2,573;463,418;245,368;728,068;228,873748;0,2653;0,1231;0,01
169;169;-2640,680177;12,66198;99,336243;2,576;462,7533;245,4;727,9907;228,825257;0,2649;0,1221;0,01
169;169;-2640,633475;12,721585;99,19999;2,577;462,2867;245,3;727,9973;228,744766;0,2644;0,1214;0,01
169;169;-2640,586774;12,852704;99,078852;2,577;461,876;245,14;727,976;228,683534;0,2638;0,1209;0,01
169;169;-2640,540072;13,036103;99,083957;2,577;461,516;244,9293;727,9313;228,906237;0,2624;0,1205;0,01
169;169;-2640,49337;13,191934;99,2639;2,575;461,276;244,6227;727,8447;229,320486;0,2603;0,12;0,01
169;169;-2640,446669;13,323141;99,588685;2,573;461,016;244,324;727,69;229,873082;0,2578;0,1195;0,01
169;169;-2640,399967;13,377268;100,247143;2,569;460,736;244,0547;727,4713;230,512517;0,256;0,1192;0,01
169;169;-2640,353266;13,378848;100,729554;2,565;460,396;244,0013;727,0847;231,086523;0,2549;0,1193;0,01
169;169;-2640,306564;13,337321;101,055035;2,561;460;244,012;726,718;231,596988;0,2544;0,1199;0,01
169;169;-2640,259863;13,341848;100,921767;2,558;459,6013;244,052;726,3873;231,681371;0,254;0,1208;0,01
169;169;-2640,213161;13,397531;100,964573;2,555;459,5147;243,972;726,2607;231,511343;0,2542;0,1217;0,01
169;169;-2640,16646;13,505195;101,186292;2,554;459,58;243,916;726,198;231,082799;0,255;0,1225;0,01
169;169;-2640,119758;13,568252;101,790561;2,553;459,7307;243,89;726,16;230,594367;0,2574;0,1233;0,01
169;169;-2640,073057;13,630162;102,204485;2,553;459,7373;243,99;725,96;230,347405;0,2596;0,124;0,01
169;169;-2640,026355;13,692242;102,370298;2,554;459,488;244,078;725,66;230,400096;0,2616;0,1245;0,01
169;169;-2639,979654;13,869476;101,902954;2,558;459,0193;244,136;725,3273;230,967776;0,2618;0,1246;0,01
169;169;-2639,932952;14,066046;101,39445;2,563;458,1127;243,996;725,3007;231,619863;0,2613;0,1238;0,01
169;169;-2639,886251;14,277411;100,902324;2,57;456,882;243,512;725,262;232,33502;0,26;0,1219;0,01
169;169;-2639,839549;14,416029;100,170608;2,574;455,4507;242,7373;725,1473;232,728173;0,2586;0,1197;0,01
169;169;-2639,792848;14,532112;99,123635;2,577;454,1573;241,4107;724,4207;232,871567;0,2572;0,118;0,01
169;169;-2639,746146;14,625668;97,558733;2,577;452,976;240,028;723,646;232,639087;0,2556;0,1172;0,01
169;169;-2639,699445;14,725761;96,017987;2,574;451,8967;238,6647;722,8673;232,16038;0,2537;0,1176;0,01
169;169;-2639,652743;14,793508;94,898587;2,57;451,0633;237,8113;722,3407;231,7232;0,2522;0,1184;0,01
169;169;-2639,606042;14,784092;94,73236;2,566;450,49;237,478;721,89;231,4982;0,2516;0,1195;0,01
169;169;-2639,55934;14,735742;95,412924;2,563;450,1093;237,518;721,516;231,778409;0,2517;0,1203;0,01
169;169;-2639,512639;14,688546;96,182881;2,561;449,9027;237,798;721,376;232,285639;0,2518;0,121;0,01
169;169;-2639,465937;14,676617;96,518511;2,559;449,876;237,982;721,428;233,038526;0,2519;0,1214;0,01
169;169;-2639,419235;14,582794;96,229295;2,558;450,004;238,1513;721,6167;233,744102;0,2524;0,1221;0,01
169;169;-2639,372534;14,429344;95,792803;2,558;450,444;238,7647;721,8833;234,305592;0,2531;0,1227;0,01
169;169;-2639,325832;14,163019;95,666615;2,559;451,1;239,694;722,15;234,384397;0,2539;0,123;0,01
169;169;-2639,279131;14,047084;96,082112;2,561;451,924;240,7887;722,4133;233,978748;0,2544;0,1228;0,01
169;169;-2639,232429;14,036952;96,809803;2,564;452,964;241,4753;722,6467;233,345538;0,2546;0,1223;0,01
169;169;-2639,185728;14,21753;97,862697;2,566;453,716;241,766;722,7;232,692651;0,2543;0,1214;0,01
169;169;-2639,139026;14,330334;98,755931;2,568;454,2047;241,758;722,634;232,551068;0,2536;0,1203;0,01
169;169;-2639,092325;14,396033;99,525157;2,57;454,0513;241,438;722,574;232,813787;0,2524;0,119;0,01
169;169;-2639,045623;14,39579;100,035669;2,574;453,47;240,902;722,57;233,961884;0,2494;0,117;0,01
169;169;-2638,998922;14,562159;100,027306;2,577;452,526;240,1927;722,566;235,032816;0,2456;0,1145;0,01
169;169;-2638,95222;14,861245;99,566149;2,581;450,886;239,2193;722,226;235,973253;0,2414;0,1115;0,01
169;169;-2638,905519;15,393981;97,80004;2,585;449,218;238,138;721,614;235,795956;0,2379;0,1088;0,01
169;169;-2638,858817;15,788107;96,023726;2,589;447,542;236,9713;720,8073;235,122313;0,2354;0,1067;0,01
169;169;-2638,812116;16,061064;94,252217;2,592;445,962;235,6847;719,8807;234,031545;0,2336;0,105;0,01
169;169;-2638,765414;16,1438;93,310793;2,595;444,394;234,366;718,97;233,2906;0,2326;0,1037;0,01
169;169;-2638,718713;16,225891;92,687326;2,597;442,8927;233,054;718,0813;233,441647;0,2314;0,1025;0,01
169;169;-2638,672011;16,307314;92,392155;2,598;441,9193;231,994;717,2947;234,513694;0,2302;0,1012;0,01
169;169;-2638,62531;16,292554;92,094546;2,598;441,294;231,226;716,688;236,602459;0,2299;0,1005;0,01
169;169;-2638,578608;16,235782;91,83563;2,598;440,92;230,6847;716,2513;238,047298;0,2305;0,1004;0,01
169;169;-2638,531907;16,130382;91,625269;2,597;440,72;230,4313;716,2647;238,643689;0,2324;0,1011;0,01
169;169;-2638,485205;15,903903;92,332668;2,597;440,912;230,346;716,658;237,85676;0,2352;0,1022;0,01
169;169;-2638,438503;15,656634;93,537604;2,597;441,4607;230,4353;717,316;236,903939;0,238;0,1031;0,01
169;169;-2638,391802;15,393714;95,379684;2,597;442,8673;231,0887;718,076;235,881564;0,2406;0,1039;0,01
169;169;-2638,3451;15,235108;97,51132;2,597;444,494;232,062;718,632;235,169023;0,2429;0,1045;0,01
169;169;-2638,298399;15,079403;99,398281;2,596;446,1433;233,2547;719,044;234,678498;0,2451;0,1052;0,01
169;169;-2638,251697;14,900446;100,747192;2,594;446,6767;234,5013;719,384;234,518721;0,2473;0,1062;0,01
169;169;-2638,204996;14,753228;100,699012;2,592;446,91;235,676;719,88;234,398197;0,2498;0,1077;0,01
169;169;-2638,158294;14,684205;100,060939;2,588;447,0233;236,7953;720,4893;234,233027;0,2526;0,1098;0,01
169;169;-2638,111593;14,781824;98,742737;2,584;447,8567;237,8487;721,1827;233,944116;0,256;0,1127;0,01
169;169;-2638,064891;14,833442;97,652763;2,579;448,958;238,874;721,8;233,495881;0,2591;0,1159;0,01
169;169;-2638,01819;14,816758;96,727575;2,573;450,2347;239,86;722,344;232,937861;0,2618;0,1191;0,01
169;169;-2637,971488;14,636752;96,095967;2,568;451,4813;240,66;722,684;232,190486;0,2636;0,122;0,01
169;169;-2637,924787;14,538932;95,281896;2,566;452,604;241,268;722,876;231,373846;0,2643;0,124;0,01
169;169;-2637,878085;14,494904;94,39324;2,564;453,6113;241,724;722,962;230,573826;0,2649;0,1255;0,01
169;169;-2637,831384;14,540954;93,479566;2,565;454,3247;241,964;722,982;229,93964;0,2662;0,1265;0,01
169;169;-2637,784682;14,482269;93,294763;2,566;454,998;242,164;723,106;229,508561;0,2676;0,127;0,01
169;169;-2637,737981;14,357985;93,661099;2,568;455,6193;242,342;723,3313;229,180934;0,2688;0,1272;0,01
169;169;-2637,691279;14,145452;95,153527;2,569;456,0127;242,562;723,8447;228,895894;0,2684;0,1268;0,01
169;169;-2637,644578;13,966895;96,707836;2,568;456,238;242,75;724,482;228,668747;0,2673;0,1261;0,01
169;169;-2637,597876;13,821071;98,22778;2,567;456,3853;242,908;725,1653;228,499786;0,2659;0,1252;0,01
169;169;-2637,551175;13,782193;99,166297;2,566;456,8387;242,988;725,5187;228,532988;0,2644;0,1244;0,01
169;169;-2637,504473;13,75175;99,819972;2,564;457,24;243,088;725,604;228,577418;0,2633;0,1239;0,01
169;169;-2637,457772;13,726004;100,259117;2,563;457,5633;243,206;725,528;228,619885;0,2625;0,1236;0,01
169;169;-2637,41107;13,679731;100,516073;2,561;457,4967;243,366;725,608;228,506302;0,2622;0,1237;0,01
169;169;-2637,364368;13,668252;100,881987;2,559;457,41;243,47;725,72;228,343059;0,2625;0,124;0,01
169;169;-2637,317667;13,686741;101,345392;2,558;457,2907;243,5147;725,836;228,139669;0,2631;0,1244;0,01
169;169;-2637,270965;13,692633;102,069736;2,558;456,9973;243,3613;725,796;228,170444;0,264;0,1249;0,01
169;169;-2637,224264;13,686281;102,695071;2,559;456,6;243,144;725,832;228,323122;0,2644;0,1248;0,01
169;169;-2637,177562;13,667081;103,216528;2,561;456,1607;242,8853;725,9333;228,603699;0,264;0,1243;0,01
169;169;-2637,130861;13,726355;102,787521;2,562;455,9673;242,6387;726,1667;228,848854;0,2625;0,1234;0,01
169;169;-2637,084159;13,80806;101,971424;2,564;455,87;242,372;726,248;228,978991;0,2613;0,1228;0,01
169;169;-2637,037458;13,914582;100,707841;2,564;455,84;242,0867;726,1967;228,964424;0,2604;0,1227;0,01
169;169;-2636,990756;13,956996;99,694061;2,565;455,84;241,7533;725,8633;228,588265;0,2619;0,1231;0,01
169;169;-2636,944055;13,963157;99,010237;2,566;455,84;241,428;725,59;228,199345;0,2639;0,1235;0,01
169;169;-2636,897353;13,922206;98,802651;2,568;455,84;241,1127;725,3673;227,842061;0,2662;0,1239;0,01
169;169;-2636,850652;13,918936;98,956858;2,569;455,84;240,8393;725,2407;227,799399;0,2667;0,1238;0,01
169;169;-2636,80395;13,94159;99,055726;2,57;455,84;240,634;725,01;227,845913;0,2663;0,1236;0,01
169;169;-2636,757249;14,002751;98,944145;2,569;455,84;240,4947;724,7187;227,971241;0,2649;0,1232;0,01
169;169;-2636,710547;14,04911;98,609178;2,567;455,84;240,5413;724,5053;228,078114;0,2635;0,1233;0,01
169;169;-2636,663846;14,067618;98,330304;2,565;455,84;240,636;724,448;228,142459;0,2623;0,1235;0,01
169;169;-2636,617144;14,027611;98,301465;2,564;455,84;240,7633;724,5007;228,115294;0,2617;0,1238;0,01
169;169;-2636,570443;13,911823;98,751186;2,563;455,84;240,8967;724,6073;227,902524;0,2619;0,1239;0,01
169;169;-2636,523741;13,762917;99,393676;2,563;455,86;241,074;724,766;227,622848;0,2624;0,124;0,01
169;169;-2636,47704;13,581454;100,192127;2,563;455,9153;241,288;724,976;227,306509;0,2634;0,124;0,01
169;169;-2636,430338;13,41991;100,647325;2,563;456,1687;241,568;725,336;227,204378;0,2647;0,1241;0,01
169;169;-2636,383637;13,287661;100,826249;2,563;456,714;241,804;725,712;227,218577;0,2661;0,1244;0,01
169;169;-2636,336935;13,242215;100,423493;2,563;457,458;242,0013;726,09;227,371465;0,2679;0,125;0,01
169;169;-2636,290233;13,225521;99,927383;2,562;458,238;242,1147;726,39;227,445396;0,2709;0,1262;0,01
169;169;-2636,243532;13,221595;99,457693;2,561;458,286;242,196;726,578;227,437412;0,2744;0,1278;0,01
169;169;-2636,19683;13,212021;99,385016;2,558;457,7527;242,2613;726,676;227,18354;0,2775;0,13;0,01
169;169;-2636,150129;13,198364;99,560897;2,555;456,3793;242,3747;726,636;226,764345;0,2787;0,1317;0,01
169;169;-2636,103427;13,181133;99,871571;2,553;454,814;242,548;726,536;226,284492;0,2789;0,133;0,01
169;169;-2636,056726;13,153955;100,075042;2,552;453,202;242,7627;726,4147;226,125765;0,2785;0,1335;0,01
169;169;-2636,010024;13,16327;99,907953;2,552;452,322;242,9893;726,4613;226,288626;0,2785;0,1336;0,01
169;169;-2635,963323;13,195157;99,434086;2,553;453,862;243,204;726,716;226,694055;0,2788;0,1337;0,01
169;169;-2635,916621;13,162066;98,312236;2,553;456,9253;243,418;727,1393;227,262887;0,2786;0,1337;0,01
